2.252187733138804604e-01
4.232826193696700434e-01
6.406050688498536871e-01
8.151532382577326707e-01
8.082994459149256405e-01
7.336185479897356920e-01
7.178992059719198071e-01
7.164375269381099143e-01
7.008576912369445244e-01
6.639365423140345390e-01
5.944220130154422854e-01
4.970927463413606362e-01
3.864332800438859405e-01
3.346630064118530923e-01
3.728926376881340765e-01
3.765375417493241894e-01
4.703213258076797132e-01
