6.826695790282912846e-01
5.584479062268011829e-01
4.368780691708280539e-01
3.626814084586373332e-01
3.987364308809857594e-01
4.075774506711926648e-01
4.010829109257828540e-01
3.898445414354196337e-01
3.705521468343294655e-01
3.459518461539580203e-01
3.239259877282340550e-01
3.155886353394676824e-01
3.249009624056548584e-01
3.242162451877686480e-01
3.301725592875573989e-01
2.474951150376331344e-01
4.304211132553852903e-01
