5.454146494535521139e-01
5.712677250756579284e-01
6.520770847894054034e-01
7.300751224029238262e-01
7.700895859924068443e-01
7.726532083114996396e-01
7.745152104383044023e-01
7.768090686737016970e-01
7.793825845993993529e-01
7.838787237932899332e-01
7.906890480702983837e-01
7.956084415093984674e-01
8.030927136293017909e-01
8.232403121687521530e-01
8.271337341236462137e-01
8.637989152776951451e-01
8.320329842994914626e-01
