3.803457548426637108e-02,3.853566981667608249e-02,3.866335185452781514e-02,3.916043669380794845e-02,3.958745825421982473e-02,4.028662833806857801e-02,4.131153496619829196e-02,4.230431248317632204e-02,4.306783731085569306e-02,4.369652541826837128e-02,4.423362185582663253e-02
3.331647978150899941e-02,3.162259516862626213e-02,3.065158433793223683e-02,2.958039503272694853e-02,2.852770855857734641e-02,2.742080373688318695e-02,2.626577612703405104e-02,2.512836707307944742e-02,2.367650783542145712e-02,2.239069511114536240e-02,2.120044383271725216e-02
7.242398498958980968e-02,7.151344260116426765e-02,7.078368452149205736e-02,7.015351013388482215e-02,6.957848924902419741e-02,6.908483199069739844e-02,6.863942065727597630e-02,6.817173905273726797e-02,6.765490093273554550e-02,6.699186443789398315e-02,6.631858281420928425e-02
8.701483626455057407e-02,8.570831176588666889e-02,8.439914751821021854e-02,8.311642457837724318e-02,8.176220127691398443e-02,8.054478581687152250e-02,7.954935743030239204e-02,7.874496308045252080e-02,7.807926454611935352e-02,7.750843932420235782e-02,7.694954976012863268e-02
9.049226858670292306e-02,8.887069171689686298e-02,8.699550693686600167e-02,8.506124873602291525e-02,8.324232500010554647e-02,8.163255395674116899e-02,8.024667258795158131e-02,7.919966493746383174e-02,7.844380565412688300e-02,7.787232852877683242e-02,7.743626341854874251e-02
9.212078984449133257e-02,9.005926941041710043e-02,8.763474009571588230e-02,8.516880931944373345e-02,8.293762725353932830e-02,8.115303201353320228e-02,7.973886521627968071e-02,7.857166181223916579e-02,7.768954531268677799e-02,7.709779010239192765e-02,7.666112144127770756e-02
9.292901845528610261e-02,9.038329824267005153e-02,8.755073189307531478e-02,8.480813472681693332e-02,8.242035914256752582e-02,8.054296420185218242e-02,7.912962913340307325e-02,7.804297502370224904e-02,7.714698068425923649e-02,7.647923886430124663e-02,7.601420610607018125e-02
9.314346443259635677e-02,9.034347106455357934e-02,8.734502360294424395e-02,8.450359161883773396e-02,8.206952712459970878e-02,8.016787195227818852e-02,7.873925395406725092e-02,7.766420381603870993e-02,7.685917679485861076e-02,7.620381284059024596e-02,7.567181807859474363e-02
9.314268600432815126e-02,9.024284337791654842e-02,8.716664601730499118e-02,8.426833065904922038e-02,8.180377922710738159e-02,7.988088998049219791e-02,7.844069728872761493e-02,7.736812125915053240e-02,7.653516323672072963e-02,7.593709676013314647e-02,7.546217558330767239e-02
9.311589879800126479e-02,9.018733181699033208e-02,8.707778904502871953e-02,8.414636961718917341e-02,8.165493408725851832e-02,7.970431430208663182e-02,7.823712412538372241e-02,7.714465190643954307e-02,7.629294515343078287e-02,7.567153944227410223e-02,7.522005643293991350e-02
