7.927489875748340575e-02,7.252411324492123723e-02,6.696610019293430804e-02,6.206077260156162706e-02,5.835124813325574811e-02,5.564712009109288454e-02,5.349373873028073073e-02,5.197065828605109544e-02,5.105270852373504364e-02,5.061222523458845657e-02,5.038767028897060685e-02
7.203818087807664639e-02,6.757703644835114098e-02,6.410598091974169244e-02,6.216819133456066154e-02,6.148600600772148594e-02,6.200860622024262359e-02,6.329120507043828336e-02,6.511994867274913112e-02,6.710161295333402776e-02,6.907054703294478182e-02,7.126301882581946578e-02
7.680641215268933786e-02,7.242836477690890729e-02,6.946661146186437763e-02,6.777171758401090429e-02,6.711479340804483995e-02,6.737177754514785122e-02,6.827889163120794136e-02,6.949297778824617411e-02,7.115893720824312263e-02,7.350272449372133310e-02,7.548303737023709381e-02
8.405403431374698642e-02,7.823544895475879890e-02,7.397124619358583231e-02,7.112236995728511701e-02,6.944634585551573425e-02,6.867073004966800509e-02,6.867508082517316537e-02,6.926375256779075673e-02,7.031182994000671760e-02,7.152058515597851940e-02,7.320418803195888335e-02
9.000711729240153114e-02,8.211497321115550363e-02,7.608249058080644722e-02,7.194048355522003613e-02,6.943460816399307789e-02,6.819474877210195130e-02,6.786747156632727540e-02,6.818886719287058085e-02,6.891751444602174648e-02,7.017669214807017997e-02,7.163784770864251028e-02
9.416992907809967894e-02,8.403078934453729609e-02,7.662629097483188156e-02,7.175907837363043607e-02,6.883655479216203854e-02,6.737673301563593120e-02,6.702124332688576269e-02,6.744836290308119098e-02,6.838921523081042952e-02,6.950209398583163944e-02,7.098787459317223991e-02
9.607295762633677461e-02,8.445908043524012754e-02,7.655562831390337608e-02,7.145953401023041884e-02,6.839643337205353335e-02,6.685280985906985607e-02,6.647525611795447598e-02,6.697896607170741867e-02,6.808472503358167782e-02,6.954882759342365106e-02,7.123551200025773911e-02
9.663307435681996183e-02,8.456025154406802968e-02,7.651020724928575545e-02,7.131631352522467548e-02,6.817306804042599921e-02,6.657170313707411191e-02,6.616764019611338921e-02,6.668505591353120210e-02,6.787442349851462164e-02,6.949763670209606337e-02,7.135744009911265673e-02
9.682580964768577880e-02,8.461305142611770524e-02,7.649248606364870973e-02,7.123674664177685745e-02,6.803080640176141503e-02,6.636934634670210720e-02,6.592317471142113139e-02,6.641953936012362503e-02,6.761636325485018140e-02,6.930595242211323725e-02,7.127797166073113200e-02
9.691678699074532388e-02,8.463798081653027550e-02,7.647767597092636205e-02,7.118648677630186328e-02,6.794221007373560384e-02,6.623566926340859751e-02,6.574369255240847254e-02,6.620372471686512827e-02,6.737575614391562440e-02,6.906634102100811523e-02,7.109264539670463734e-02
