5.449833909484500527e-01,5.923575090839048318e-01,6.888832514596133771e-01,6.929177128262498098e-01,6.941687844727179035e-01,6.936210175280116408e-01,6.929304289724875776e-01,6.927433678993331068e-01,6.927245288383334643e-01,6.927234111198304900e-01,6.927268549309248957e-01,6.927311652875246528e-01,6.927566093490088450e-01,6.909542526656995420e-01,6.856600481693262417e-01
6.655063111906085460e-01,7.131062269828667421e-01,7.708743481049664670e-01,7.776147192256471774e-01,7.815408282451186128e-01,7.838380195797579608e-01,7.850644866447634707e-01,7.855703633873096781e-01,7.856692564210121521e-01,7.856293298570312666e-01,7.855940894509718664e-01,7.856273709187295839e-01,7.839788135503887867e-01,7.767471564176394727e-01,7.436917729169927327e-01
7.313635604996153727e-01,7.505559494332812998e-01,7.363882085225061935e-01,7.449022634861721670e-01,7.528340024463098246e-01,7.584586857228987622e-01,7.611206545817629232e-01,7.620962847694008335e-01,7.624305178221756352e-01,7.624910741019146343e-01,7.624888868199953817e-01,7.627912601100070855e-01,7.580231211661294655e-01,7.415840683628890373e-01,7.062345413692591167e-01
7.550769253358136091e-01,7.652526382966584606e-01,7.198735646846114999e-01,7.201322448354986472e-01,7.297981049508575069e-01,7.372187373651538644e-01,7.412670997736496847e-01,7.427421853888389602e-01,7.433151011388373641e-01,7.435085491696586946e-01,7.435249925788085523e-01,7.443583063306212777e-01,7.273304903228181573e-01,7.127725290952720005e-01,6.487271291781084859e-01
7.584048077442514524e-01,7.727453073691223917e-01,7.079735668344790955e-01,7.027025665645343366e-01,7.109511026152530722e-01,7.209014835375526786e-01,7.260374132798030899e-01,7.270801335349953431e-01,7.273536373101846531e-01,7.275819969550827437e-01,7.276502434532330366e-01,7.279694070006392792e-01,6.715841603353109868e-01,6.347076028280370652e-01,5.442676787655997828e-01
7.643871031268835159e-01,7.752314356921163885e-01,7.047608252831335518e-01,6.960453674749709219e-01,6.967947657180788568e-01,7.040357144536669720e-01,7.097431741604279809e-01,7.093160881690513397e-01,7.074407172690432288e-01,7.067263428707690753e-01,7.065150331934129113e-01,6.955067425093967026e-01,5.543504912510055505e-01,5.439964827991741192e-01,4.479255948113544106e-01
7.675026087309865241e-01,7.757694261676657543e-01,7.078320411249935384e-01,6.982194688838840868e-01,6.941934931285647092e-01,6.948824552092803808e-01,6.930761670225633608e-01,6.832396649853716974e-01,6.701043999126577999e-01,6.625406590195430656e-01,6.596501166258637028e-01,5.944805507678772027e-01,4.304413039593123491e-01,4.728092416152340771e-01,3.629297299980357439e-01
7.720391654669493953e-01,7.792015894395560860e-01,7.132376886799829396e-01,7.033707040588389470e-01,6.980518514596174562e-01,6.968098696137605685e-01,6.898412504472435369e-01,6.622494433886723098e-01,6.166988361899008453e-01,5.841701296178982705e-01,5.692534680886133236e-01,4.531450886881706053e-01,3.444603338645049195e-01,4.178383987225141594e-01,3.148171887140344127e-01
7.770133074998630818e-01,7.836535256004133476e-01,7.180851191340222872e-01,7.083327455440235898e-01,7.025733850946676018e-01,7.011013537099216597e-01,6.938071955711606620e-01,6.578640065408176696e-01,5.837135089562754953e-01,5.167815064980691986e-01,4.771698796394310271e-01,3.389353714787153304e-01,2.930219891303539326e-01,3.841999408948151284e-01,2.969479689178295967e-01
7.817078664318743986e-01,7.882585586332924166e-01,7.220976720738341292e-01,7.123001470734380280e-01,7.063473707146676883e-01,7.047522157513229635e-01,6.976545014442029347e-01,6.603248807391493003e-01,5.771360151682021211e-01,4.902761198363989048e-01,4.265792629896638655e-01,2.461966459459022372e-01,2.435304082514705426e-01,3.399144963948190767e-01,2.908240413579399331e-01
7.816361048040116888e-01,7.885304634741567842e-01,7.222745186519786698e-01,7.126920741395446068e-01,7.068742152718776595e-01,7.055107167020682191e-01,6.990146718923191393e-01,6.622195313082831492e-01,5.777654294893349585e-01,4.853225139916216846e-01,4.108720550748632960e-01,1.907130304522369202e-01,2.178229185364907727e-01,3.342118992037897973e-01,3.007504696245654197e-01
7.815856058780238369e-01,7.879581884271523728e-01,7.223875574675191480e-01,7.129557242527659877e-01,7.072356731822249110e-01,7.059884432462690818e-01,6.997603663156330978e-01,6.633607801439520557e-01,5.790243109602428717e-01,4.855883129181918223e-01,4.079367920029238759e-01,1.780075872930262371e-01,2.183036221939065880e-01,3.176840091655095955e-01,2.844529406391690385e-01
7.815383409343037435e-01,7.886539796513336587e-01,7.223902306134533102e-01,7.130177083686717321e-01,7.073424995052424169e-01,7.061473775384377038e-01,7.000179538258459733e-01,6.637619829632082080e-01,5.795181774496971361e-01,4.858030156828238022e-01,4.069901209949051135e-01,1.844474471287044781e-01,2.030335335036101141e-01,3.149947671749875888e-01,2.888148555656126493e-01
7.813596630005825716e-01,7.879008958177433630e-01,7.223668156112063032e-01,7.130094826087314264e-01,7.073497191125279748e-01,7.061787907689353050e-01,7.000924964355228486e-01,6.638917128426278236e-01,5.796884722932940104e-01,4.858826051499109955e-01,4.066985383212643468e-01,1.540405404779845444e-01,2.316089712158709846e-01,3.288669343262041744e-01,3.022157010929373278e-01
7.813928792495474784e-01,7.882300042935445061e-01,7.223654519864336487e-01,7.130121419616445300e-01,7.073564991254885914e-01,7.061916605612740261e-01,7.001189407797704378e-01,6.639357712881795992e-01,5.797476882441984225e-01,4.859145547380744334e-01,4.066091343227424826e-01,1.861689529474047644e-01,2.240274266318958429e-01,3.221575661182584094e-01,3.008478461225823075e-01
