Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,198.10355,134.87436,46.018673,17.210531,0.0028172298,0.0002661228,-1.2319674,0.0
2013.0,2.0,160.2,230.71341,155.52304,62.134674,13.0556965,0.0036617096,0.0005475159,-2.875504,-67.53933143615723
2013.0,3.0,86.2,140.228,95.411224,35.104412,9.712359,7.2227e-05,0.00047934795,-2.1904128,-51.83765125274658
2013.0,4.0,243.2,235.30365,180.87857,39.941025,14.484047,0.0005962504,0.00033883096,-2.246799,10.142573356628418
2014.0,1.0,100.6,261.6347,226.52441,19.709919,15.400391,6.4790675e-07,0.0002715167,-4.4883966,-156.55070209503174
2014.0,2.0,138.8,178.81377,151.31813,13.081237,14.414413,2.7092804e-06,0.00023362454,-6.64353,-33.369572162628174
2014.0,3.0,128.8,120.73398,99.680855,6.770661,14.28246,1.602212e-06,0.00019061283,-8.088728,16.154749393463135
2014.0,4.0,104.2,207.00089,190.83109,8.315018,7.854782,3.095663e-07,0.00017191334,-8.924233,-93.88339614868164
2015.0,1.0,437.8,305.30173,221.23636,59.650013,24.415361,0.00015149823,0.00020559934,-9.80898,142.31384181976318
2015.0,2.0,409.40002,214.30595,138.70688,49.06276,26.536324,0.022947077,0.00032835297,-5.9051833,200.97627449035645
2015.0,3.0,107.2,143.31569,87.3914,45.43572,10.488571,0.00036680486,0.00044124317,-7.9948244,-28.121232986450195
2015.0,4.0,205.40001,241.7198,174.07939,52.37686,15.263543,0.00035806364,0.00034777992,-3.951032,-32.36910438537598
2016.0,1.0,410.8,353.72766,240.0339,90.57606,23.117706,0.013082392,0.00045694137,-3.7641706,60.823442459106445
2016.0,2.0,37.6,184.16435,161.70668,15.795704,6.6619596,4.4498378e-07,0.0003198851,-1.758895,-144.89346885681152
2016.0,3.0,331.2,173.90204,97.39235,56.760166,19.749521,0.0040300847,0.00043373316,-3.0744634,160.45643615722656
2016.0,4.0,94.4,254.65904,208.75145,35.93915,9.968442,8.454999e-05,0.00035343043,-2.2579455,-158.00117588043213
2017.0,1.0,218.2,267.90784,231.21016,20.46655,16.231117,4.367603e-06,0.00022250369,-1.8291948,-47.87607288360596
2017.0,2.0,289.8,234.65915,133.05551,52.396122,49.20751,0.0012972845,0.00029938578,-5.549508,60.69817638397217
2017.0,3.0,111.4,134.85686,102.31152,24.929094,7.6162367,0.00014767441,0.0002844783,-5.8600955,-17.5969181060791
2017.0,4.0,78.6,204.16402,186.97891,8.5968485,8.588248,1.9964916e-07,0.0001872561,-4.7720203,-120.79198694229126
2018.0,1.0,168.8,229.94781,210.46043,6.2739344,13.213448,5.251341e-07,0.00012931404,-5.7863545,-55.36145734786987
2018.0,2.0,71.4,156.98737,143.69044,3.9722674,9.324648,1.06455275e-07,0.00010836861,-8.018099,-77.56926488876343
2018.0,3.0,35.4,96.361305,88.31839,1.1109426,6.9319706,4.4770605e-08,8.769172e-05,-9.4131155,-51.54818916320801
2018.0,4.0,249.0,171.08209,146.7496,8.301374,16.03112,1.2694951e-06,8.045703e-05,-10.250334,88.16824102401733
2019.0,1.0,336.2,259.67957,214.51309,31.580654,13.585798,0.00015523774,0.00012833168,-3.31568,79.83598232269287
2019.0,2.0,160.8,170.5921,139.24728,19.56975,11.7750635,1.48126555e-05,0.00013795096,-10.215326,0.4232053756713867
2019.0,3.0,41.399998,28.938583,22.575989,2.170675,4.1919203,1.069947e-07,4.171625e-05,-3.1002846,0.0
