1.615420963985866043e-01,1.615469307362858986e-01,1.615980501330913643e-01,1.616327124761728351e-01,1.617016142396032474e-01,1.617685713849809637e-01,1.616644845665767827e-01,1.615803215399665427e-01,1.615273027191554966e-01,1.615366785040303066e-01,1.615589516521566960e-01,1.615645091731233718e-01,1.615655523420801432e-01,1.613837891484040665e-01,1.620716362516231301e-01
1.763365226105903794e-01,1.763379742165357422e-01,1.763482819869170992e-01,1.763599200699218494e-01,1.764250958453374429e-01,1.764919270274711849e-01,1.764575054548009891e-01,1.763648403588797264e-01,1.763039695377195959e-01,1.763095976689930122e-01,1.763187124549170648e-01,1.763242592481207571e-01,1.763254430390519545e-01,1.761098314783526853e-01,1.766111304607448640e-01
1.825223427460925807e-01,1.835672192811318992e-01,1.844285699944550327e-01,1.849129537256566924e-01,1.851160154384601519e-01,1.851816842091351667e-01,1.851608374471407359e-01,1.850893620630305603e-01,1.850668863081858517e-01,1.850786609051826015e-01,1.850909125732690952e-01,1.850714941886680009e-01,1.850721488398204828e-01,1.851040295383271084e-01,1.852681944145151693e-01
1.619041368434948058e-01,1.736204549874307279e-01,1.832817107922678490e-01,1.908462782999166552e-01,1.954212757522882371e-01,1.977234728514774553e-01,1.981165030297780683e-01,1.981328356338845353e-01,1.981235105843847932e-01,1.981297509861246753e-01,1.981414115386133934e-01,1.981705540796431242e-01,1.981689904718523243e-01,1.980967513912590405e-01,1.979619031580376887e-01
1.328485594458377050e-01,1.491018799047739707e-01,1.674373666009710826e-01,1.855683209316646709e-01,1.997100457733901324e-01,2.015839759175851453e-01,2.020857121434201098e-01,2.021182356039789574e-01,2.021128416734046529e-01,2.021316482761780775e-01,2.021335337500878571e-01,2.021316373725957627e-01,2.021321660967793643e-01,2.020422195189823522e-01,2.010502956604108271e-01
1.164439396113295527e-01,1.288730704609313549e-01,1.461062500913126172e-01,1.680544227783966060e-01,1.894610255366365736e-01,2.025285038012145655e-01,2.035520367903510541e-01,2.027616840452788893e-01,2.022591551043639857e-01,2.020784339083953052e-01,2.020272877991418081e-01,2.020235241654969038e-01,2.020147923645639332e-01,2.016741866166648633e-01,2.012115425136150326e-01
1.101623282675291554e-01,1.198372924948360174e-01,1.346686571196288318e-01,1.547158860616233422e-01,1.762001397792665736e-01,2.000606995205620464e-01,2.046622960382631917e-01,2.024274168894252268e-01,2.006801824619623975e-01,2.001554199258334665e-01,1.999995606985254526e-01,1.998893979628629247e-01,1.998822894838196973e-01,1.990540928052375036e-01,1.761800360498843032e-01
1.082222642537080948e-01,1.167997539705048493e-01,1.299764523720537968e-01,1.489301238975330732e-01,1.695466442417549180e-01,1.925000676628026430e-01,2.056818599887381693e-01,2.042172131148486391e-01,2.013280464622136390e-01,2.005666364311581296e-01,2.004440368864117417e-01,2.004327447532724960e-01,2.002636115783124893e-01,1.989919402743000609e-01,1.552740199074475469e-01
1.075514024877807229e-01,1.156901181923520872e-01,1.276142095774265017e-01,1.462112913688369265e-01,1.667641929136840506e-01,1.888384574626180701e-01,2.062361205154521482e-01,2.062921033682592054e-01,2.038631043675964150e-01,2.036550466268414183e-01,2.041463476254256060e-01,2.044492087256850887e-01,2.039824980811996147e-01,2.025871014121846392e-01,1.473899276972350791e-01
1.071587804651714937e-01,1.149314913486617074e-01,1.261445946629469184e-01,1.445216087460642895e-01,1.655660196189542299e-01,1.876255804611706712e-01,2.066204148035937771e-01,2.076752664189893405e-01,2.061298977901989959e-01,2.066703357845509625e-01,2.080944494721611027e-01,2.088445912810035776e-01,2.086852177471391623e-01,2.084245873525462367e-01,1.490291693334729883e-01
1.071765083721353817e-01,1.149493773736597613e-01,1.261611440430704389e-01,1.445212747343289639e-01,1.655780081343468657e-01,1.875618235595040706e-01,2.069404420474525441e-01,2.082733821709653321e-01,2.070445753214909257e-01,2.080986306087538318e-01,2.099243946883110890e-01,2.109797541028202161e-01,2.110878308982251650e-01,2.114328971814317948e-01,1.512285274654040779e-01
1.071902092081191415e-01,1.150235896912405742e-01,1.262124847544507655e-01,1.445863964141095304e-01,1.656396176608169735e-01,1.875954880384512191e-01,2.070795313357051137e-01,2.084825478440589241e-01,2.073761227318081657e-01,2.085493304625798405e-01,2.105545813766846464e-01,2.116573472555191016e-01,2.121208047201524616e-01,2.123108493185740797e-01,1.556873529734751349e-01
1.072157603645663704e-01,1.150495875059344419e-01,1.262444202245429081e-01,1.446224654910580609e-01,1.656749913138667041e-01,1.876196407115154341e-01,2.071199604863078747e-01,2.085506798255232219e-01,2.074771327844825985e-01,2.086885838967867945e-01,2.107462161699520387e-01,2.118932910790665147e-01,2.123997456519942928e-01,2.126124391994843044e-01,1.536992702136678046e-01
1.072100651981572061e-01,1.150447144396397475e-01,1.262400133456234030e-01,1.446181591244849463e-01,1.656702313352344524e-01,1.876099479438940454e-01,2.071180088280276943e-01,2.085590620921065064e-01,2.074957501493956968e-01,2.087186487789543521e-01,2.107932109406324694e-01,2.120201364220836715e-01,2.124773195370663059e-01,2.125210351023463229e-01,1.596413297507692231e-01
1.072041454714756092e-01,1.150378942522548714e-01,1.262325858571106685e-01,1.446099447123152526e-01,1.656626481808721185e-01,1.876026800709445497e-01,2.071120073181623722e-01,2.085562498588706681e-01,2.074974049266434806e-01,2.087246427474195865e-01,2.108055890608732386e-01,2.120375685252024467e-01,2.125065431847326103e-01,2.119584235259791005e-01,1.496923236241516908e-01
