3.192790983979462149e-01,3.233442836196398495e-01,3.295091315121895792e-01,3.393881276034288463e-01,3.447796111995440338e-01,3.460530743504277584e-01,3.450862708257342870e-01,3.438530801536264780e-01,3.413911266910565345e-01,3.379382261082866101e-01,3.337842162252388500e-01
5.498043367246271407e-01,6.260224844497848107e-01,6.618993437357979515e-01,6.923554568221104155e-01,7.215447276696711487e-01,7.483259545445523075e-01,7.700394901879352716e-01,7.865201345404148059e-01,8.044151493064085612e-01,8.112559373745452662e-01,8.103650220345703925e-01
5.974490605407636323e-01,6.235059898801673661e-01,6.433284496274278563e-01,6.591846652510218174e-01,6.719021521152179766e-01,6.829123579844699199e-01,6.930389316184983883e-01,7.028861523964530233e-01,7.127094474973405536e-01,7.242619375128034331e-01,7.328214985633828560e-01
4.806573728359912479e-01,5.205061807536087715e-01,5.573173048763292448e-01,5.922893776689359679e-01,6.207312954277511841e-01,6.449574776374029650e-01,6.655923479592510406e-01,6.828087982044864779e-01,6.972882903671516752e-01,7.095562707419762472e-01,7.212311457658309166e-01
4.187608702165500629e-01,4.590619184757736004e-01,5.021843985255443066e-01,5.448284153915268213e-01,5.836326632425585803e-01,6.154311779948584693e-01,6.402201827169258230e-01,6.598287051794019531e-01,6.758584447050119959e-01,6.890529896981423263e-01,6.999927178914431281e-01
3.796554846902882030e-01,4.257157200565250266e-01,4.748872784920936674e-01,5.263505381482789236e-01,5.742953784423949770e-01,6.129787728879931841e-01,6.427150803676537905e-01,6.641997814908089381e-01,6.794189593325951071e-01,6.910801137125325289e-01,7.011205428115832028e-01
3.576128903030296735e-01,4.133494055788372590e-01,4.707941278625533688e-01,5.280093382178827621e-01,5.787904549516500463e-01,6.190851056083522819e-01,6.496127201543384633e-01,6.721424570880834004e-01,6.883997160026696926e-01,6.998019376377895284e-01,7.077156038857433940e-01
3.509233996194509597e-01,4.130751632169631926e-01,4.743637138942672360e-01,5.332244236544586569e-01,5.840190681857200250e-01,6.238348211459670001e-01,6.539840518741664166e-01,6.759131525997150725e-01,6.922288844526177654e-01,7.044401236571995462e-01,7.128370690999870085e-01
3.512952364855795317e-01,4.164373091581040076e-01,4.797122654892763682e-01,5.396983516426238081e-01,5.906353610945048738e-01,6.298582833471700893e-01,6.592037708802513940e-01,6.808417905448342911e-01,6.960740837001774262e-01,7.078939576941003509e-01,7.172053398543174474e-01
3.529327798184751508e-01,4.188516824074312028e-01,4.829234115008730899e-01,5.436583148115358144e-01,5.949735367511705952e-01,6.344068328577221472e-01,6.634763769368650088e-01,6.847876217630279871e-01,6.999134122184387241e-01,7.111323905164204096e-01,7.200844617396757741e-01
