Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,230.19269,65.13333,148.31752,16.741844,0.00034642022,0.045572437,-0.30663174,0.0
2013.0,2.0,160.2,234.20348,113.15842,107.60922,13.435838,0.00028510496,0.07972749,-1.1498828,-72.7429130077362
2013.0,3.0,86.2,147.85965,63.965736,73.51169,10.382228,6.4968786e-05,0.071698956,-0.52690285,-61.13284349441528
2013.0,4.0,243.2,195.21986,61.939083,117.71686,15.563924,9.269637e-05,0.061859407,0.21209125,47.76796221733093
2014.0,1.0,100.6,180.83376,28.722223,136.94798,15.163539,1.12485e-05,0.059367158,0.5251992,-80.7632999420166
2014.0,2.0,138.8,156.31955,62.644135,79.414734,14.260684,2.3144707e-05,0.06012638,-0.9615076,-16.55363965034485
2014.0,3.0,128.8,105.12518,36.47706,54.10308,14.545048,1.2905866e-05,0.05632583,-1.3668988,25.041679859161377
2014.0,4.0,104.2,143.59001,43.38652,92.11474,8.088751,8.741143e-06,0.055263266,-2.139099,-37.275641202926636
2015.0,1.0,437.8,380.67453,118.83005,238.05734,23.787134,0.00010000273,0.060956396,-3.0741107,60.22412180900574
2015.0,2.0,409.40002,234.37537,90.38004,117.00444,26.99088,0.00079740066,0.078194484,-3.2392302,178.2630627155304
2015.0,3.0,107.2,183.20386,83.02225,88.915146,11.266457,0.00029571814,0.0879222,-0.7999254,-75.20422601699829
2015.0,4.0,205.40001,244.68233,109.5603,119.13251,15.989521,0.0001864916,0.07201867,1.7060899,-40.988529443740845
2016.0,1.0,410.8,381.286,126.007225,233.52003,21.758762,0.0009793857,0.081605315,-0.027876422,29.540806651115417
2016.0,2.0,37.6,126.84744,50.06832,70.12726,6.651865,1.8589784e-05,0.06874544,3.1172378,-92.45873391628265
2016.0,3.0,331.2,218.14325,86.10698,111.80119,20.235077,0.00050279347,0.083920844,0.31191868,112.83838844299316
2016.0,4.0,94.4,208.90623,85.22266,113.31204,10.371527,8.118773e-05,0.070286356,1.8603796,-116.36666858196259
2017.0,1.0,218.2,227.87216,39.527275,172.38629,15.958597,4.176743e-05,0.05920926,1.8195988,-11.49184787273407
2017.0,2.0,289.8,251.98145,95.89439,107.2381,48.84895,0.00019562208,0.07263796,-1.634319,39.45268154144287
2017.0,3.0,111.4,139.45734,64.82871,66.74875,7.879874,7.250084e-05,0.06940743,-1.7032965,-26.35411822795868
2017.0,4.0,78.6,128.53831,39.017715,80.50366,9.016942,1.0382213e-05,0.0579276,-0.60483754,-49.333502531051636
2018.0,1.0,168.8,167.89548,19.96254,134.94379,12.989157,1.1202152e-05,0.051984288,-0.84284884,1.7474247217178345
2018.0,2.0,71.4,104.03757,27.862783,66.75997,9.414818,4.4616727e-06,0.053018697,-2.1014495,-30.536132097244263
2018.0,3.0,35.4,57.73298,15.487973,35.088974,7.156034,1.4151217e-06,0.050735276,-2.4862094,-19.84686768054962
2018.0,4.0,249.0,161.58412,53.821857,90.496864,17.265406,2.3105496e-05,0.05211938,-2.9334571,90.34942376613617
2019.0,1.0,336.2,316.50595,93.971405,209.12354,13.411013,0.00016090307,0.06428852,0.5510551,19.14276897907257
2019.0,2.0,160.8,177.40659,74.31113,91.26902,11.826435,7.876115e-05,0.06487906,1.0194529,-17.62613093852997
2019.0,3.0,41.399998,34.16454,14.133545,15.706075,4.324919,9.2123255e-06,0.019945286,0.21513543,0.0
