1.069546316733859248e-01
8.451818154068911626e-02
5.457306216115215269e-02
6.129668873383851274e-02
6.738239812219246061e-02
6.795629639412678613e-02
6.767242554700834967e-02
6.840628655678382408e-02
7.022977316812399617e-02
7.379587684825451854e-02
7.933990211014643745e-02
8.522707292760285658e-02
8.920251894795572234e-02
9.048338019399770893e-02
8.868756799239568833e-02
9.043488071834111797e-02
9.366162254458375303e-02
