3.862633525119310574e-01
2.900677977052797396e-01
3.160643221884469889e-01
3.206103593212475955e-01
3.051911710488259266e-01
2.937492323294781382e-01
2.819922752800527177e-01
2.698036953402018212e-01
2.581215137483620636e-01
2.505052361900720337e-01
2.497514449310121454e-01
2.645641470737433165e-01
3.247869485483314556e-01
3.754810244243143580e-01
4.012205122321295669e-01
3.237896142726064408e-01
5.454067777904666459e-01
