2.538695312362209133e-01
3.035115640662205405e-01
1.607922817553315842e-01
1.761259712310392911e-01
1.913817091874139842e-01
1.929403230962770666e-01
1.946571817229603152e-01
1.934043880695940076e-01
2.096360297860079824e-01
2.197957210184913190e-01
1.864169602466451692e-01
8.159439313978439356e-02
5.927084346355711471e-03
-2.002515908961150989e-02
-2.949863194891069740e-02
-3.582209275147529154e-03
-1.954765327697268601e-02
