2.962549023370433243e-01,2.986356824934101040e-01,3.012635539585804545e-01,3.037784149577700821e-01,3.063965850352552978e-01,3.089618536161896079e-01,3.114618233042529272e-01,3.138592716141931915e-01,3.160258795326590930e-01,3.182314696461769898e-01,3.202146237980533772e-01
2.886504279991951027e-01,2.935784624268800158e-01,2.982123334043632612e-01,3.034065494363276660e-01,3.077954302886782290e-01,3.118963268907051778e-01,3.157653132660600548e-01,3.193466732272571273e-01,3.227893601417147762e-01,3.261127237084013308e-01,3.297424754254815182e-01
2.849674192733123168e-01,2.856385034701667269e-01,2.874820665764832306e-01,2.899942641913946795e-01,2.930706831625073394e-01,2.969244396437424327e-01,3.008734596064704392e-01,3.048311469755179415e-01,3.086578791980928993e-01,3.127272594568247244e-01,3.168594191626604162e-01
2.902043364253077407e-01,2.825313019787129565e-01,2.781768897129479612e-01,2.772892270675175741e-01,2.788238171456430270e-01,2.822494780115858970e-01,2.868636765335360050e-01,2.922623860655102490e-01,2.975832129815751959e-01,3.030004486933899344e-01,3.079831477643940607e-01
3.274928746483316000e-01,2.982328396935463033e-01,2.757124421695820726e-01,2.649994929211100803e-01,2.653971989496359263e-01,2.717785870134223902e-01,2.799508392032190041e-01,2.883008285642429391e-01,2.960260469650629056e-01,3.027769997977323713e-01,3.089859497588536286e-01
3.719682686663524085e-01,3.174207972599144001e-01,2.743557861204395931e-01,2.576044312991681018e-01,2.607377316847714344e-01,2.715634549657822694e-01,2.838274300278599283e-01,2.956342749278330628e-01,3.060494601418490834e-01,3.151130095347384752e-01,3.224879252782376637e-01
3.954462994100007012e-01,3.227409335269200152e-01,2.725595693739540915e-01,2.579918178542657259e-01,2.657009450430252717e-01,2.807318370856964895e-01,2.960178845187735330e-01,3.096625324243010291e-01,3.214883221884271558e-01,3.314605421254780415e-01,3.394665951239839163e-01
4.006735469380682813e-01,3.220221020687545344e-01,2.733371832741209873e-01,2.635146512141715580e-01,2.751695955564356644e-01,2.930146119248473457e-01,3.101781827073633591e-01,3.249178651007775809e-01,3.377906738257823172e-01,3.484207524907638742e-01,3.566359732074743105e-01
4.004077876239586775e-01,3.204523773392892183e-01,2.739588799733980728e-01,2.674680985080551965e-01,2.816676507812777008e-01,3.012189499686731553e-01,3.199497155558445050e-01,3.363539729497532216e-01,3.498337297963617365e-01,3.613082034532371090e-01,3.703989850431085307e-01
3.994492625404924557e-01,3.194032061169296277e-01,2.741269137022813163e-01,2.693224870558758033e-01,2.848534046263737074e-01,3.053730728774310954e-01,3.248524793739503980e-01,3.422846360719958292e-01,3.566880315340369423e-01,3.692866482808400130e-01,3.796827871161780332e-01
