7.345467021496213667e-01,7.799368473567807047e-01,8.092819286484164154e-01,8.308878412771423250e-01,8.434669400875521861e-01,8.490279910455751367e-01,8.546478007265916332e-01,8.590902651872041051e-01,8.619786964283283615e-01,8.638257079642264191e-01,8.670318680121251731e-01
7.243934234500855052e-01,7.286827028789408800e-01,7.417470483501337197e-01,7.490663611598569194e-01,7.536815263747127513e-01,7.554757338238480280e-01,7.568693862237068082e-01,7.581681054922191354e-01,7.610779224683732469e-01,7.652565864604411461e-01,7.688328217469071468e-01
6.346184199569886442e-01,6.541442393441243564e-01,6.717988241381009917e-01,6.863774233598429753e-01,6.980082053676124332e-01,7.064275938384843023e-01,7.128030858537800496e-01,7.187552868240871806e-01,7.222879267116739666e-01,7.224134811816704804e-01,7.248737040371298068e-01
5.712920104136609556e-01,6.007091242346005444e-01,6.273692520261678895e-01,6.508602106210974458e-01,6.709840502188604283e-01,6.879422837841149274e-01,7.011509941473730301e-01,7.112741095078375375e-01,7.185255304262866405e-01,7.245557514606344451e-01,7.269378863462832019e-01
5.486405627583808009e-01,5.914828462769495809e-01,6.287514042473174580e-01,6.590642879781932750e-01,6.824014220802808728e-01,7.003856354771320625e-01,7.142786574051422921e-01,7.246258460054531003e-01,7.328336883633389531e-01,7.377787262147681435e-01,7.412548183282174907e-01
5.505426307205520953e-01,6.080554402841629180e-01,6.513457606527659483e-01,6.825224066665884770e-01,7.050078944912572254e-01,7.210318232706939279e-01,7.326379714612992755e-01,7.412215539479714010e-01,7.468582059549604413e-01,7.509271039777805079e-01,7.536340858308934187e-01
5.769923776749891209e-01,6.350162312349075799e-01,6.734005210189517587e-01,7.007234574278353723e-01,7.206497168296138733e-01,7.349354987704888043e-01,7.446281637578691104e-01,7.511421995640342741e-01,7.559323150224612764e-01,7.588512868752075313e-01,7.596043816043633878e-01
6.043065900088537834e-01,6.522410116689765225e-01,6.858345032261974339e-01,7.107051427038295621e-01,7.292089393352108040e-01,7.426393299264841819e-01,7.517581442667314873e-01,7.572946553414392490e-01,7.604514667675300599e-01,7.626028192281358864e-01,7.636839796253869217e-01
6.190662174810295237e-01,6.607167875018814529e-01,6.922948306075280556e-01,7.163071172167718714e-01,7.343586987443908587e-01,7.476240275568710736e-01,7.567396644191060062e-01,7.622547246642270569e-01,7.649722227472990355e-01,7.658674891930523643e-01,7.662412001820979590e-01
6.258940199534291926e-01,6.648491631572758243e-01,6.955780795829191732e-01,7.193534630248124007e-01,7.374030746082691490e-01,7.508158032325343845e-01,7.601336494460277926e-01,7.658364197259369677e-01,7.686547304890893884e-01,7.693779410951920861e-01,7.688991227487997904e-01
