3.413847721392906376e-01
4.401623621548160226e-01
7.062281995049083383e-01
7.112769319777665356e-01
6.505775312977163383e-01
6.378058728424337298e-01
6.253560380181532041e-01
6.161398045317044714e-01
5.552089118201226636e-01
4.986341043259507333e-01
4.953925374016917571e-01
6.448801162293676947e-01
8.890051515575692065e-01
9.661194635873548986e-01
9.969278133914332152e-01
6.172168381437539431e-01
1.527752178971242047e+00
