7.088065475293476858e-01,7.087922829265245195e-01,7.086045552798603264e-01,7.085268676479172800e-01,7.082812279617521911e-01,7.081556300106996993e-01,7.085585187226958181e-01,7.088508431469275894e-01,7.090406234008351793e-01,7.090596428573568977e-01,7.090505260420706390e-01,7.090473616327309658e-01,7.090462298502306915e-01,7.097524226999650798e-01,7.074496593460540828e-01
6.694548258924606365e-01,6.694473169668181400e-01,6.694186237402857120e-01,6.693761629934898982e-01,6.692141500113494290e-01,6.690676971253242122e-01,6.692478019432213099e-01,6.695565807053227569e-01,6.697483064838382072e-01,6.697733883775627284e-01,6.697697928327961403e-01,6.697649640116860592e-01,6.697640747719059151e-01,6.704513682447980072e-01,6.685003966646920759e-01
6.530462521307213164e-01,6.516263603870267040e-01,6.502877745233688334e-01,6.495756363390307042e-01,6.492292791514424621e-01,6.492019951890807272e-01,6.493540253662861694e-01,6.495884303260476278e-01,6.496909258835766865e-01,6.497027707135447638e-01,6.496995749362418637e-01,6.497559863676701797e-01,6.497556095933346709e-01,6.498703914790354697e-01,6.489317913769269142e-01
7.145383821226403143e-01,6.811261107645474322e-01,6.567349218492545271e-01,6.385404952579264437e-01,6.279787276008085284e-01,6.231096222884191516e-01,6.227093691145801913e-01,6.228673375277781199e-01,6.229609535460655101e-01,6.229945605338704784e-01,6.230079345016055203e-01,6.230158317859675332e-01,6.230174671584601809e-01,6.232605816617149408e-01,6.224966349464354787e-01
8.286193545431498331e-01,7.670439379401030600e-01,7.083509674816975688e-01,6.584988922593364435e-01,6.239299360412924322e-01,6.230658213517183963e-01,6.240072834922194556e-01,6.249168709549335343e-01,6.253475930335917754e-01,6.254409116355984510e-01,6.254846719178933645e-01,6.254991535450266094e-01,6.255042797183381076e-01,6.258855307562239956e-01,6.227262078641039311e-01
9.101050424145404882e-01,8.532541447666565082e-01,7.863957784377021420e-01,7.133675706718500820e-01,6.540097440484697877e-01,6.244887238645477900e-01,6.260942994412194151e-01,6.299582514098862607e-01,6.319845412371880577e-01,6.326150557013339171e-01,6.327911101147817297e-01,6.328404778781964168e-01,6.328566242555156984e-01,6.337851153109637092e-01,6.238473836707122411e-01
9.456535066067692785e-01,8.976722917906975185e-01,8.345037602319562708e-01,7.602067204530505995e-01,6.935072897566327832e-01,6.314275809561741282e-01,6.262503383398910772e-01,6.338746305180078533e-01,6.390177613300691561e-01,6.405410253710678292e-01,6.409602604580959540e-01,6.412224233366855541e-01,6.412450348699676450e-01,6.432502158326938169e-01,6.889368336646440882e-01
9.574064121001505390e-01,9.138428612469743362e-01,8.564200344840389167e-01,7.832406971106041782e-01,7.159775579937047718e-01,6.537208233348300590e-01,6.262038048348699260e-01,6.331442930615091003e-01,6.408924058714356997e-01,6.428064677742243438e-01,6.431031154848032561e-01,6.431433941222184369e-01,6.430979056843447728e-01,6.452755644272337721e-01,7.552653976787224721e-01
9.617068609742566165e-01,9.200102425245230142e-01,8.674020593278189972e-01,7.944106769599236229e-01,7.258919738179282488e-01,6.653924894178199212e-01,6.265437237307854845e-01,6.310539490375042249e-01,6.391096743270739955e-01,6.405677212114009311e-01,6.401022015642406915e-01,6.398427181831770616e-01,6.396709575397629965e-01,6.394519080993418259e-01,7.930820275170218370e-01
9.637024784136494215e-01,9.236916209897771957e-01,8.737659637131929280e-01,8.009625832693856307e-01,7.300354424495347772e-01,6.693312118814014333e-01,6.262751503375262319e-01,6.292864055978043547e-01,6.364418423288087379e-01,6.373408354082842342e-01,6.360797593672288253e-01,6.355651802113603255e-01,6.352738197503478013e-01,6.329029979239064740e-01,7.825755391724165122e-01
9.635417120211730024e-01,9.235267131444216959e-01,8.736389268856339374e-01,8.009298575470059633e-01,7.300578117069178585e-01,6.695596367469410781e-01,6.256709948418834877e-01,6.281765701564473448e-01,6.349555619315712107e-01,6.354365098897264419e-01,6.337611890204377652e-01,6.328062586317699800e-01,6.323490310499164657e-01,6.307877072233478710e-01,7.811872311330047003e-01
9.634303364739220665e-01,9.233432105815040369e-01,8.734271723227065021e-01,8.007124471868688476e-01,7.299063481804004550e-01,6.695072879531920318e-01,6.254869826500859542e-01,6.278720857147798151e-01,6.345500168090749682e-01,6.349351815423280865e-01,6.330310508240843959e-01,6.321925616970064388e-01,6.315713895294265967e-01,6.297226239938041870e-01,7.543627929715103209e-01
9.634256163614715041e-01,9.233155643688409908e-01,8.733887366985815248e-01,8.006701082355009991e-01,7.298795066397942843e-01,6.695076123248583366e-01,6.254594776404120982e-01,6.278024905406931477e-01,6.344377156021576702e-01,6.347842941876538081e-01,6.328526428320746522e-01,6.320088378558732511e-01,6.313941616677383184e-01,6.312446439242608287e-01,7.661459458863354444e-01
9.634305254429246235e-01,9.233202739872458098e-01,8.733898967171410677e-01,8.006717280872496234e-01,7.298837016276307210e-01,6.695194153999951547e-01,6.254578391971564733e-01,6.277852842410018841e-01,6.344084840046031459e-01,6.347410713677075211e-01,6.328035538436939111e-01,6.318128246402489046e-01,6.313454775918998507e-01,6.311583288723583429e-01,7.385915545735526333e-01
9.634408583028730710e-01,9.233308845305443491e-01,8.734040654653560942e-01,8.006859363015214059e-01,7.298924743538949267e-01,6.695249321719571878e-01,6.254611392220954524e-01,6.277846014688589493e-01,6.344025564416408969e-01,6.347302299176488249e-01,6.327898154150733978e-01,6.317970796934356814e-01,6.313265831149188489e-01,6.313382273118307575e-01,7.834732710363904173e-01
