Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,124.53783,93.407166,27.79605,3.334609,0.0045759585,5.273225e-07,13.640516,0.0
2013.0,2.0,160.2,157.91437,113.251976,39.071033,5.59136,0.010608775,2.4010455e-06,12.820414,-10.375589370727539
2013.0,3.0,86.2,104.85589,74.10308,27.379951,3.3728545,0.00097225764,2.5636107e-06,6.782358,-25.43920135498047
2013.0,4.0,243.2,180.12122,144.61098,30.015179,5.4950542,0.0015992373,1.749151e-06,5.8338313,57.24335289001465
2014.0,1.0,100.6,202.96005,171.77382,25.11926,6.0669727,1.2294718e-05,1.7593557e-06,5.8794117,-108.44548416137695
2014.0,2.0,138.8,138.70374,102.10605,29.645432,6.952261,7.48028e-05,1.8197887e-06,4.134074,-3.831879138946533
2014.0,3.0,128.8,90.65457,69.32074,15.829503,5.504323,3.2564523e-05,1.5065789e-06,3.1639624,34.98142671585083
2014.0,4.0,104.2,186.51607,151.99692,29.90512,4.6140327,1.3007807e-05,1.451249e-06,2.486792,-84.94340658187866
2015.0,1.0,437.8,236.80728,149.26218,80.11534,7.429776,0.010878645,2.799911e-06,2.8028896,198.31944608688354
2015.0,2.0,409.40002,143.11018,92.551956,45.365204,5.1930237,0.06272062,6.358815e-06,55.07074,211.1152114868164
2015.0,3.0,107.2,92.442,57.787636,31.7743,2.8800688,0.0036787307,1.0491969e-05,105.84152,-91.04605484008789
2015.0,4.0,205.40001,177.69794,124.94743,48.724915,4.0255713,0.00662334,9.895234e-06,52.88679,-25.1913423538208
2016.0,1.0,410.8,237.33965,172.0463,60.91694,4.376405,0.046256863,1.753499e-05,124.98141,48.4326868057251
2016.0,2.0,37.6,122.18623,109.68081,8.998583,3.5068445,8.56517e-06,1.6937567e-05,89.44646,-174.21119832992554
2016.0,3.0,331.2,110.93172,67.65016,39.71769,3.5638583,0.01219026,2.7661841e-05,50.089546,170.3450789451599
2016.0,4.0,94.4,199.23451,154.01236,41.522537,3.699617,0.0014021508,2.70026e-05,58.053986,-162.8906078338623
2017.0,1.0,218.2,211.04504,155.35574,48.964592,6.7247167,2.8644628e-05,2.1322761e-05,37.882164,-30.747962951660156
2017.0,2.0,289.8,136.76685,84.975815,37.14855,14.642477,0.01655606,3.8819162e-05,39.658245,113.37976837158203
2017.0,3.0,111.4,109.12712,79.57067,26.901567,2.6548858,0.0032795765,4.30343e-05,47.605984,-45.33638381958008
2017.0,4.0,78.6,175.27838,150.53717,21.746237,2.9949691,6.0899015e-07,3.0956282e-05,34.399338,-131.07772159576416
2018.0,1.0,168.8,195.66068,165.24982,25.597374,4.8134813,3.8696635e-07,2.4122954e-05,20.383577,-47.244253158569336
2018.0,2.0,71.4,136.82484,108.85845,24.633545,3.3328476,2.0873657e-07,2.232856e-05,12.8784895,-78.3033390045166
2018.0,3.0,35.4,83.264206,73.67981,5.880263,3.7041414,4.9734247e-08,1.93793e-05,8.252724,-56.11692667007446
2018.0,4.0,249.0,166.72404,129.30399,28.999937,8.420112,2.7248514e-05,1.8476232e-05,6.073883,76.2020583152771
2019.0,1.0,336.2,321.21255,236.13248,76.64622,8.433878,15.312412,3.3973378e-05,23.727571,30.77345848083496
2019.0,2.0,160.8,148.45404,109.54368,32.71209,6.198274,0.0015023907,3.0179215e-05,6.547641,5.7967939376831055
2019.0,3.0,67.399994,93.65372,70.54438,18.272154,4.837186,3.7238362e-05,2.8261838e-05,3.0708258,0.0
2019.0,4.0,141.0,189.90265,158.04062,27.378971,4.483056,4.0072937e-05,2.5759666e-05,3.4964318,0.0
