Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,84.50984,51.727333,29.20338,3.5791306,0.017128233,7.248911e-06,35.86781,0.0
2013.0,2.0,160.2,164.44516,109.07384,49.615116,5.7562175,0.01688573,2.0177222e-05,24.268024,-28.34471893310547
2013.0,3.0,86.2,106.59626,67.288536,35.81941,3.488315,0.0031030118,2.0675056e-05,22.269157,-42.66852378845215
2013.0,4.0,243.2,134.39622,86.83328,41.985138,5.5777955,0.011854163,1.806607e-05,21.221981,87.56996154785156
2014.0,1.0,100.6,164.0873,114.26874,43.674362,6.1441927,0.00043377507,2.0502895e-05,19.627735,-83.3257884979248
2014.0,2.0,138.8,147.08076,99.84952,40.036636,7.1946144,0.0036759544,2.2705946e-05,17.18007,-25.254188537597656
2014.0,3.0,128.8,88.226234,58.181046,24.284248,5.7609425,0.0014845872,2.0309863e-05,13.540949,27.03131675720215
2014.0,4.0,104.2,163.36397,108.865456,49.92122,4.577291,0.00058415777,2.0161377e-05,10.931743,-70.22726058959961
2015.0,1.0,437.8,246.75739,156.55263,82.2372,7.967547,0.030451434,3.097282e-05,10.164613,180.9785270690918
2015.0,2.0,409.40002,149.1006,96.67726,46.5509,5.8724346,0.08385791,6.479099e-05,184.0799,76.08337020874023
2015.0,3.0,107.2,97.26113,63.46408,30.56462,3.232436,0.00626289,0.00010883349,104.777115,-94.79224395751953
2015.0,4.0,205.40001,173.75511,115.09383,54.195393,4.4658895,0.011612005,0.00010196008,47.30336,-15.670085906982422
2016.0,1.0,410.8,237.51569,165.33719,67.439285,4.739204,0.063958876,0.00020120003,131.98543,41.234941482543945
2016.0,2.0,37.6,96.72946,75.484085,17.518162,3.7272193,9.917505e-05,0.00020111656,82.37652,-141.70433616638184
2016.0,3.0,331.2,113.78143,71.8391,38.012115,3.9302108,0.03280769,0.0003710275,55.891354,161.69269180297852
2016.0,4.0,94.4,182.19208,127.42845,50.774475,3.9891474,0.0025756357,0.00036216868,66.32785,-154.12346839904785
2017.0,1.0,218.2,189.72186,116.57336,66.18897,6.9595237,0.0011316797,0.00030667335,32.567707,-4.1123809814453125
2017.0,2.0,289.8,140.4803,86.592636,38.856384,15.031283,0.03369029,0.0006319877,68.76153,80.5471019744873
2017.0,3.0,111.4,109.54284,73.85041,32.94866,2.743764,0.0058038067,0.0007054969,53.895164,-52.043800354003906
2017.0,4.0,78.6,128.41284,91.90168,33.37623,3.1349277,0.00011170958,0.0005304399,32.443424,-82.25638580322266
2018.0,1.0,168.8,137.85643,70.25591,62.611,4.9895077,0.00021102699,0.0004647019,17.529482,13.413896560668945
2018.0,2.0,71.4,122.668625,81.26086,37.95398,3.4537914,0.00024195669,0.0004959219,10.672983,-61.941837310791016
2018.0,3.0,35.4,63.1834,38.62084,20.781706,3.7808557,1.7760909e-05,0.0004426797,7.1120377,-34.895450592041016
2018.0,4.0,249.0,142.88573,87.21129,47.214134,8.460304,0.0022818937,0.0004843876,4.8247643,101.28718948364258
2019.0,1.0,336.2,291.24774,187.07414,95.62118,8.552419,39.187073,0.00089862925,18.884068,7.742406845092773
2019.0,2.0,160.8,147.03752,97.16954,43.54165,6.326341,0.00612327,0.00079060264,5.6543407,8.102001190185547
2019.0,3.0,67.399994,89.74917,57.927265,26.931416,4.890486,0.00058282376,0.0007239149,8.281367,0.0
2019.0,4.0,141.0,165.82431,115.3647,45.82083,4.6387796,0.0013592794,0.0006758147,8.811704,0.0
