Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,94.7167,58.32222,33.008007,3.386469,0.010207415,0.00576875,23.401424,0.0
2013.0,2.0,160.2,157.76932,104.5754,47.60768,5.586243,0.0074381307,0.012822375,86.81888,-84.22611045837402
2013.0,3.0,86.2,104.05942,66.68744,34.0177,3.354282,0.0005900789,0.013101249,41.64843,-59.50844383239746
2013.0,4.0,243.2,126.8229,83.0445,38.269997,5.5084057,0.0036978277,0.012172412,30.978613,85.39480209350586
2014.0,1.0,100.6,153.36902,108.21367,39.103264,6.0520954,2.7892738e-05,0.013335043,21.224215,-74.19927024841309
2014.0,2.0,138.8,146.0456,98.114494,40.952137,6.978965,0.0007048621,0.014420482,21.959639,-28.99994659423828
2014.0,3.0,128.8,84.69867,56.125237,23.086624,5.4868145,0.00018432291,0.013601913,16.241758,27.8593807220459
2014.0,4.0,104.2,164.11386,112.75971,46.75795,4.596194,6.461231e-05,0.0135221705,12.893346,-72.94780540466309
2015.0,1.0,437.8,242.79373,150.43747,84.840485,7.5157924,0.009186511,0.017208766,10.156945,184.9806423187256
2015.0,2.0,409.40002,142.90092,89.51626,48.152832,5.231838,0.041517396,0.02628702,205.75151,60.66507339477539
2015.0,3.0,107.2,92.68605,57.15405,32.65045,2.8815494,0.0013439566,0.036684517,108.37638,-93.82279205322266
2015.0,4.0,205.40001,163.99942,106.18527,53.759895,4.0542307,0.0033921506,0.03570275,47.56317,-6.165979385375977
2016.0,1.0,410.8,226.60597,155.56754,66.612686,4.425749,0.028166955,0.053210694,142.81403,41.35183811187744
2016.0,2.0,37.6,85.759445,67.630486,14.644828,3.4841378,2.535858e-06,0.055621162,89.05332,-137.39126586914062
2016.0,3.0,331.2,111.102684,67.70758,39.829456,3.5656452,0.009553337,0.07977215,55.14421,165.12205600738525
2016.0,4.0,94.4,169.9141,117.44188,48.791817,3.6803923,0.00051582325,0.07948139,72.929,-148.4443655014038
2017.0,1.0,218.2,186.75244,113.99165,66.08117,6.6796217,7.6636315e-05,0.07358547,33.042225,-1.6157598495483398
2017.0,2.0,289.8,134.96909,81.28494,39.02174,14.662396,0.0127740735,0.1126464,81.86651,72.97341537475586
2017.0,3.0,111.4,103.5582,70.685745,30.225441,2.6470115,0.0011864343,0.12162413,53.714848,-45.87422847747803
2017.0,4.0,78.6,118.03195,84.8881,30.159199,2.9846597,2.618635e-06,0.10521261,32.9654,-72.39737606048584
2018.0,1.0,168.8,135.25006,71.32866,59.15203,4.769375,9.484142e-06,0.09836181,16.904713,16.645240783691406
2018.0,2.0,71.4,123.88454,83.38757,37.18281,3.314154,1.1804771e-05,0.10296365,9.955785,-62.44035243988037
2018.0,3.0,35.4,60.643467,38.61642,18.35921,3.6678386,2.3221973e-07,0.096719265,6.741208,-31.984676361083984
2018.0,4.0,249.0,143.49385,88.762695,46.3596,8.371558,0.00032274192,0.10137574,2.447763,103.05804920196533
2019.0,1.0,336.2,289.87665,186.4227,95.06042,8.39354,15.058827,0.1713678,28.222477,24.201805114746094
2019.0,2.0,160.8,143.5864,95.665375,41.73282,6.1882057,0.0015926047,0.14287736,4.9502816,12.261720657348633
2019.0,3.0,67.399994,88.12757,57.884922,25.41565,4.827,4.7579593e-05,0.13670947,17.176125,0.0
2019.0,4.0,141.0,163.10204,114.048935,44.600784,4.4523125,0.0001650295,0.13139653,13.788033,0.0
