6.613491586968890390e-01,8.139192539767401424e-01,8.002495487622254267e-01,9.121700097793750128e-01,8.909644976593128485e-01,8.161287290399650285e-01,8.909645075328149755e-01,3.548995419862877032e-01,1.376520990018482160e-01,8.516951280058372362e-03,9.043950894601179846e-03,1.790009301534200431e-02,2.364024449435631059e-02,3.787659356032137875e+05
5.261117995730905106e-01,8.021053310856190999e-01,8.439965234406904271e-01,8.952806043745917819e-01,8.956420264876936432e-01,7.762353214851607230e-01,8.956420371425377613e-01,1.442480157763124660e-01,3.188765078203007475e-01,1.647484059748288709e-02,1.844818373442766446e-02,2.303490357920847872e-02,2.600039525182753705e-02,4.874185205377776292e+05
6.315069608953512992e-01,7.125782432308968017e-01,7.115077258200529498e-01,7.046341731746867953e-01,6.563612644380103500e-01,5.152201034530418111e-01,6.563611651784800882e-01,8.541653203555801821e-02,1.781481205866889961e-01,6.670186700883086635e-03,9.782194695608736543e-03,5.645327944600354864e-03,4.230085194414982125e-03,1.194551205678490951e+05
6.654566119806786251e-01,7.698121873274014204e-01,6.609555981968766591e-01,7.014349920783179426e-01,7.103623520020605486e-01,6.559706692806959172e-01,7.103623007800146105e-01,7.533593013589970355e-02,1.397587094640639072e-01,4.848973740178553343e-03,5.194716913744003468e-03,2.362384933612639813e-03,1.476873456944377159e-03,4.998805953874524130e+04
6.837037323740883243e-01,8.342359929351400583e-01,7.202812320159204251e-01,7.999787846403315639e-01,8.765731939917638105e-01,8.268880888335365942e-01,8.765731919200527855e-01,7.165928509214064546e-02,3.232949024215816536e-01,4.218380191872366826e-03,2.516878900148672351e-03,1.116790706006028479e-03,8.189252941822129563e-04,2.363128665879843902e+04
6.702815108627439011e-01,8.090619419034139614e-01,6.898619556419953724e-01,7.374691742372204706e-01,7.728402983386470915e-01,7.228193655942390938e-01,7.728403704562928356e-01,7.863099604161795375e-02,1.822356870599267653e-01,4.472525131381528685e-03,4.140638442599537186e-03,1.894307332234030023e-03,1.227006473399854794e-03,4.008353414850919944e+04
