Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,141.12344,65.488945,72.89533,2.7391744,0.072795674,0.80690074,0.0,0.0
2013.0,2.0,160.2,196.30087,111.7692,79.24067,5.2910023,0.050909247,1.7344177,0.0,-35.99687623977661
2013.0,3.0,86.2,130.53314,70.04402,57.191635,3.297499,0.024295537,1.6087465,0.0,-44.357428550720215
2013.0,4.0,243.2,187.13596,106.268295,75.97969,4.887969,0.055891503,1.3580294,0.0,56.00817060470581
2014.0,1.0,100.6,170.81801,125.937164,39.282455,5.598386,0.018794362,1.3564868,0.0,-70.447030544281
2014.0,2.0,138.8,163.87064,99.83837,57.610508,6.4217625,0.028774528,1.3731278,0.0,-24.889174044132233
2014.0,3.0,128.8,105.9159,62.43579,38.089592,5.390517,0.02172983,1.230652,0.0,22.862460672855377
2014.0,4.0,104.2,176.71747,111.526634,60.893364,4.297466,0.014781121,1.1525393,0.0,-72.66324472427368
2015.0,1.0,437.8,324.3483,145.77914,172.26196,6.307188,0.08792918,1.3471639,0.0,113.4945285320282
2015.0,2.0,409.40002,178.896,92.145164,81.89359,4.8572397,0.17298846,2.097171,0.0,229.47973322868347
2015.0,3.0,107.2,146.73636,63.568855,80.241905,2.925595,0.068936005,2.8468494,0.0,-41.30400514602661
2015.0,4.0,205.40001,263.58707,129.08464,130.9954,3.5070229,0.08873894,2.0943544,0.0,-59.08005905151367
2016.0,1.0,410.8,327.9691,176.03322,148.35852,3.5773423,0.24524403,59.626484,0.0,24.26253604888916
2016.0,2.0,37.6,190.37675,110.71356,76.31232,3.3508768,0.011810604,1.7545648,0.0,-153.11120080947876
2016.0,3.0,331.2,170.70862,70.706696,96.42936,3.5725708,0.14441238,2.250513,0.0,159.20464086532593
2016.0,4.0,94.4,257.90646,154.33969,100.03459,3.532196,0.03687546,1.8326302,0.0,-163.93395853042603
2017.0,1.0,218.2,233.8791,138.33522,89.31241,6.2314777,0.048597723,1.340542,0.0,-15.760772705078125
2017.0,2.0,289.8,192.23233,87.84727,90.78552,13.599539,0.10481134,1.9897114,0.0,97.02058553695679
2017.0,3.0,111.4,155.6337,79.66613,73.44785,2.5197194,0.044654436,1.8925198,0.0,-44.59999489784241
2017.0,4.0,78.6,176.92203,131.8259,42.241188,2.8549347,0.016225547,1.3336335,0.0,-98.33827924728394
2018.0,1.0,168.8,164.37357,96.19776,63.774223,4.4015827,0.026821822,1.1078222,0.0,4.399791955947876
2018.0,2.0,71.4,137.92503,91.95805,43.08012,2.8868508,0.010744764,1.0929193,0.0,-66.53586292266846
2018.0,3.0,35.4,77.88622,53.828533,20.45067,3.6070163,0.0039310753,0.97883105,0.0,-42.49014365673065
2018.0,4.0,249.0,181.72743,99.940895,73.8557,7.930837,0.028223123,0.95021313,0.0,67.24434459209442
2019.0,1.0,336.2,305.8636,184.73535,113.09357,8.03466,15.3916025,1.5157824,0.0,36.82916235923767
2019.0,2.0,160.8,156.78093,94.318954,56.50834,5.953624,0.033406563,1.2740167,0.0,3.985710322856903
2019.0,3.0,67.399994,98.5285,60.868114,32.941845,4.71854,0.011613267,1.177109,0.0,0.0
2019.0,4.0,141.0,178.47379,123.96012,50.28392,4.229744,0.022770993,1.0870806,0.0,0.0
