Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,96.08374,60.688454,32.33476,3.0605295,0.0006437637,0.008431932,11.444972,0.0
2013.0,2.0,160.2,158.04291,110.790344,41.857727,5.3948317,0.00082261703,0.018788813,95.017975,-92.6913013458252
2013.0,3.0,86.2,102.019066,70.39537,28.338737,3.2849576,0.00017829622,0.019186325,45.384026,-61.203309178352356
2013.0,4.0,243.2,130.45473,93.825035,31.342316,5.2873664,0.00027987736,0.017834336,30.290764,82.45419800281525
2014.0,1.0,100.6,153.55386,118.1114,29.652042,5.790414,6.0987386e-05,0.019523349,32.480453,-85.64033079147339
2014.0,2.0,138.8,142.25174,99.895195,35.766205,6.590342,0.00012195127,0.021118864,19.336197,-22.582080602645874
2014.0,3.0,128.8,85.07727,58.53168,21.267967,5.277625,6.1506755e-05,0.01999062,11.264147,32.458483934402466
2014.0,4.0,104.2,159.34727,117.255325,37.65867,4.4332857,3.8441864e-05,0.019991284,9.324012,-64.61182594299316
2015.0,1.0,437.8,238.02887,150.70027,80.53696,6.791636,0.00078377203,0.025777541,36.307327,163.60350513458252
2015.0,2.0,409.40002,140.74901,92.03013,43.94181,4.7770705,0.004671491,0.039852772,166.59322,102.01189947128296
2015.0,3.0,107.2,91.75283,58.984127,30.06912,2.6995842,0.0006551568,0.055784278,139.03903,-123.55124092102051
2015.0,4.0,205.40001,159.86407,110.045235,46.210983,3.607861,0.00040951383,0.054554977,52.966766,-7.431283473968506
2016.0,1.0,410.8,221.38397,160.8769,56.536182,3.9708705,0.0036203226,0.08262543,130.49556,58.91683113574982
2016.0,2.0,37.6,95.7646,74.273315,18.217493,3.2737887,5.6623147e-05,0.08571732,85.94041,-144.28351652622223
2016.0,3.0,331.2,111.9255,69.44312,39.091557,3.3908212,0.001433649,0.122494295,59.043587,160.40795755386353
2016.0,4.0,94.4,168.8711,124.87297,40.56633,3.4318054,0.00033785697,0.12205882,60.384842,-134.85847568511963
2017.0,1.0,218.2,180.2036,119.66548,54.214096,6.3240204,0.0002294511,0.11338112,22.614864,15.359145641326904
2017.0,2.0,289.8,134.93349,84.30089,36.421432,14.211168,0.0017445546,0.17684269,85.03905,69.85013437271118
2017.0,3.0,111.4,101.851746,74.56888,24.733883,2.5489876,0.0005119358,0.19121253,50.69806,-41.150354862213135
2017.0,4.0,78.6,120.84945,95.17247,22.821547,2.8554254,7.627136e-05,0.16468385,24.847305,-67.09682369232178
2018.0,1.0,168.8,135.18753,86.39107,44.30166,4.4948144,0.00010486267,0.15421093,10.49003,23.122280597686768
2018.0,2.0,71.4,115.16981,83.01092,29.127308,3.0315824,5.1293086e-05,0.16291201,4.518341,-48.288169622421265
2018.0,3.0,35.4,59.444855,41.476757,14.415125,3.5529742,1.4838845e-05,0.15440804,1.452445,-25.497336864471436
2018.0,4.0,249.0,138.16116,90.34346,39.640053,8.177653,0.00020191997,0.16215546,0.5213576,110.3172447681427
2019.0,1.0,336.2,274.562,189.49387,76.9303,8.137832,10.1729,0.2888351,50.633396,22.23527979850769
2019.0,2.0,160.8,138.92937,98.26701,34.643345,6.0190086,0.00056033855,0.24439952,23.202047,-1.3319966793060303
2019.0,3.0,67.399994,85.253426,60.73651,19.776642,4.7402735,0.00014767623,0.2356749,17.550383,0.0
2019.0,4.0,141.0,158.30356,120.52248,33.486477,4.2946105,0.00025409466,0.2286559,10.180332,0.0
