Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,104.4276,69.7524,31.639639,3.0355506,0.11335258,1.0216064,0.0,0.0
2013.0,2.0,160.2,181.80334,117.15468,59.28196,5.3666987,0.08344376,2.4449039,0.0,-23.024078369140625
2013.0,3.0,86.2,126.37673,76.86703,46.202682,3.3070164,0.04344715,2.3834004,0.0,-41.627556562423706
2013.0,4.0,243.2,202.83984,142.54572,55.012367,5.281765,0.08547368,1.7861354,0.0,40.08437943458557
2014.0,1.0,100.6,220.3896,166.91953,47.700283,5.769789,0.026214216,1.6981195,0.0,-120.14697217941284
2014.0,2.0,138.8,157.85123,106.485504,44.792316,6.5734024,0.04027927,1.6659324,0.0,-18.885507583618164
2014.0,3.0,128.8,106.53729,70.70054,30.547127,5.289624,0.030205093,1.4578505,0.0,22.232429027557373
2014.0,4.0,104.2,179.45316,134.39476,40.627056,4.431343,0.021738172,1.3910251,0.0,-75.4153151512146
2015.0,1.0,437.8,240.35284,152.381,81.21072,6.76113,0.14960413,1.8587668,0.0,196.95635890960693
2015.0,2.0,409.40002,150.85632,95.205124,50.834007,4.817196,0.2600749,154.525,0.0,105.04108667373657
2015.0,3.0,107.2,96.94115,60.08125,34.104317,2.755584,0.07596036,29.064524,0.0,-17.67557382583618
2015.0,4.0,205.40001,209.9241,129.0742,77.25945,3.590434,0.12387279,17.819246,0.0,-21.471956729888916
2016.0,1.0,410.8,265.8788,176.40964,85.50988,3.9592905,0.28632653,174.91345,0.0,-29.20841932296753
2016.0,2.0,37.6,176.39035,113.7702,59.37715,3.2429864,0.014116454,1.9603868,0.0,-139.3410120010376
2016.0,3.0,331.2,114.16713,70.1687,40.546246,3.4521852,0.18568775,8.861685,0.0,209.28975343704224
2016.0,4.0,94.4,247.20253,158.20471,85.57344,3.4243836,0.054800183,13.834753,0.0,-165.46221661567688
2017.0,1.0,218.2,249.21716,160.86751,82.097275,6.2523746,0.07227087,1.6890923,0.0,-31.10966944694519
2017.0,2.0,289.8,145.2764,87.71453,43.348633,14.213232,0.15093286,11.2804365,0.0,134.1723403930664
2017.0,3.0,111.4,127.34726,82.47072,42.28694,2.589595,0.07229202,8.254468,0.0,-23.224225997924805
2017.0,4.0,78.6,223.18556,153.82114,66.53432,2.8300927,0.026094513,1.7966964,0.0,-144.80189085006714
2018.0,1.0,168.8,198.87057,143.64304,50.752205,4.4753423,0.038422402,1.3323257,0.0,-30.10898780822754
2018.0,2.0,71.4,139.23294,102.8398,33.379135,3.014012,0.014596495,1.2656376,0.0,-67.84744834899902
2018.0,3.0,35.4,82.33006,62.277172,16.50183,3.5510578,0.005409218,1.1230965,0.0,-46.93560242652893
2018.0,4.0,249.0,161.59073,110.952354,42.467083,8.171284,0.03993738,1.1042976,0.0,87.36936497688293
2019.0,1.0,336.2,297.7,207.17102,82.406456,8.122562,8.932848,1.8917053,0.0,57.07970714569092
2019.0,2.0,160.8,163.65952,109.85347,47.80263,6.0034175,0.05090759,1.6239165,0.0,-2.9104411602020264
2019.0,3.0,67.399994,105.84825,70.843506,30.261917,4.742838,0.01780043,1.4637446,0.0,0.0
2019.0,4.0,141.0,186.9527,142.08316,40.564827,4.304708,0.03344057,1.3147976,0.0,0.0
