Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,142.71097,62.815613,77.3003,2.5950484,0.07402004,0.8129747,0.0,0.0
2013.0,2.0,160.2,196.55768,108.4087,83.03076,5.118234,0.051437866,1.7424648,0.0,-36.27525186538696
2013.0,3.0,86.2,132.60353,69.679756,59.74799,3.1757843,0.024466991,1.6103735,0.0,-46.427995443344116
2013.0,4.0,243.2,186.48184,105.32086,76.31437,4.846609,0.05598889,1.3564793,0.0,56.662153005599976
2014.0,1.0,100.6,170.46535,125.24801,39.6658,5.5515423,0.01888027,1.3580819,0.0,-70.09006214141846
2014.0,2.0,138.8,163.49869,97.12014,60.14588,6.2326713,0.028891863,1.3735824,0.0,-24.521678030490875
2014.0,3.0,128.8,106.32835,60.538414,40.639023,5.150905,0.02191931,1.2331601,0.0,22.449677050113678
2014.0,4.0,104.2,178.21252,112.677,61.199554,4.335977,0.014807457,1.1526134,0.0,-74.16783046722412
2015.0,1.0,437.8,324.13513,139.5256,178.57928,6.0302453,0.08819279,1.3468082,0.0,113.71702885627747
2015.0,2.0,409.40002,183.42514,85.47759,93.60595,4.341593,0.17246972,2.0828962,0.0,224.97246956825256
2015.0,3.0,107.2,156.28577,56.810764,96.888695,2.5862975,0.06702775,2.7648463,0.0,-50.813467502593994
2015.0,4.0,205.40001,258.0194,119.420364,135.39813,3.2009258,0.08504939,2.0215826,0.0,-53.33272957801819
2016.0,1.0,410.8,330.83408,167.24387,160.25693,3.3332903,0.24144885,49.78636,0.0,31.252859592437744
2016.0,2.0,37.6,188.23074,105.68382,79.39572,3.15119,0.011851393,1.7491814,0.0,-150.9334259033203
2016.0,3.0,331.2,176.4812,66.24722,106.97336,3.26062,0.14360647,2.2277017,0.0,153.42716479301453
2016.0,4.0,94.4,252.70007,143.99832,105.415085,3.2866726,0.036304105,1.8087189,0.0,-158.68926858901978
2017.0,1.0,218.2,232.4669,133.35635,93.13116,5.9793963,0.048889425,1.3422834,0.0,-14.348743915557861
2017.0,2.0,289.8,195.96558,83.04675,99.71304,13.20579,0.10526781,1.9825492,0.0,93.30155611038208
2017.0,3.0,111.4,155.23485,77.53627,75.258446,2.4401295,0.044164907,1.8745971,0.0,-44.12519145011902
2017.0,4.0,78.6,173.91539,127.55277,43.62212,2.740499,0.016258884,1.330479,0.0,-95.33158278465271
2018.0,1.0,168.8,163.99199,94.540794,65.2237,4.227494,0.027040469,1.1099856,0.0,4.781007289886475
2018.0,2.0,71.4,137.52682,90.73964,43.988342,2.798844,0.0108490605,1.0958436,0.0,-66.13779377937317
2018.0,3.0,35.4,77.439095,53.06255,20.865057,3.5114863,0.0039838115,0.9823507,0.0,-42.04292321205139
2018.0,4.0,249.0,181.8656,99.00547,74.98082,7.8792953,0.02852413,0.9531803,0.0,67.1057801246643
2019.0,1.0,336.2,305.75766,182.63629,115.206245,7.915121,15.3933115,1.5235784,0.0,37.27801597118378
2019.0,2.0,160.8,156.97665,92.92631,58.21753,5.8328056,0.03384225,1.2796955,0.0,3.789323329925537
2019.0,3.0,67.399994,98.71379,60.485638,33.554108,4.6740484,0.011752117,1.1817129,0.0,0.0
2019.0,4.0,141.0,176.76398,120.3672,52.338528,4.058237,0.023136714,1.0938152,0.0,0.0
