3.770000000000000000e+02,1.015416666666666551e-01,4.917383193969726562e-07,7.108647376298904419e-03,3.330435371026396751e-03,3.354520769789814949e-03,1.204304303973913193e-02,1.666962518356740475e-03
3.780000000000000000e+02,9.066666666666667318e-02,4.917383193969726562e-07,3.858437761664390564e-03,1.827498432248830795e-03,1.841994933784008026e-03,6.584037095308303833e-03,9.658465278334915638e-04
3.810000000000000000e+02,1.038229166666666536e+00,1.295706748962402344e+00,1.032782196998596191e+00,4.675061702728271484e-01,4.682016968727111816e-01,4.033635556697845459e-01,4.039101898670196533e-01
3.820000000000000000e+02,7.380208333333332371e-01,6.458182334899902344e-01,7.729812860488891602e-01,4.624381065368652344e-01,4.632627367973327637e-01,2.714724242687225342e-01,3.723416924476623535e-01
3.830000000000000000e+02,5.171249999999999458e-01,3.867125809192657471e-01,4.634696841239929199e-01,3.944961428642272949e-01,3.953217267990112305e-01,1.482546031475067139e-01,2.934967279434204102e-01
3.840000000000000000e+02,4.184375000000000178e-01,3.345849514007568359e-01,4.421287178993225098e-01,5.512784123420715332e-01,5.524194836616516113e-01,1.486142873764038086e-01,3.976385593414306641e-01
3.870000000000000000e+02,3.368541666666666767e-01,2.337295114994049072e-01,1.729509085416793823e-01,1.450116336345672607e-01,1.453135460615158081e-01,2.702888473868370056e-02,9.724016487598419189e-02
3.900000000000000000e+02,2.189166666666666483e-01,1.098028719425201416e-01,1.218271702527999878e-01,1.335638910531997681e-01,1.339023411273956299e-01,1.728654839098453522e-02,7.619193941354751587e-02
3.910000000000000000e+02,1.008750000000000063e-01,1.217205002903938293e-01,1.327764838933944702e-01,1.601266860961914062e-01,1.605789661407470703e-01,1.873934268951416016e-02,8.077681809663772583e-02
3.920000000000000000e+02,8.537499999999999256e-02,7.605169713497161865e-02,9.458602219820022583e-02,1.257873177528381348e-01,1.261785924434661865e-01,1.436076313257217407e-02,5.593739449977874756e-02
3.970000000000000000e+02,9.266666666666667496e-01,4.180203914642333984e+00,1.306687355041503906e+00,1.298196077346801758e+00,1.305707454681396484e+00,1.308312416076660156e+00,1.308111667633056641e+00
4.010000000000000000e+02,1.169999999999999929e+00,2.980178356170654297e+00,9.210969209671020508e-01,9.191489219665527344e-01,9.190031290054321289e-01,9.199603796005249023e-01,9.187068343162536621e-01
4.020000000000000000e+02,8.481250000000001288e-01,3.389207363128662109e+00,1.097390890121459961e+00,1.078968048095703125e+00,1.083507299423217773e+00,1.082759022712707520e+00,1.082363128662109375e+00
4.030000000000000000e+02,6.216666666666667007e-01,3.443143367767333984e+00,1.293832778930664062e+00,1.278982996940612793e+00,1.256795406341552734e+00,1.233564496040344238e+00,1.239944696426391602e+00
4.040000000000000000e+02,5.910416666666665764e-01,2.793267726898193359e+00,1.446547746658325195e+00,1.463195323944091797e+00,1.333070993423461914e+00,1.274889945983886719e+00,1.290636539459228516e+00
4.050000000000000000e+02,4.454166666666666274e-01,1.363263130187988281e+00,1.273257017135620117e+00,1.322039604187011719e+00,1.109484195709228516e+00,1.032346606254577637e+00,1.051407575607299805e+00
4.060000000000000000e+02,4.127083333333333992e-01,8.525636196136474609e-01,9.579446911811828613e-01,1.008993625640869141e+00,7.820752859115600586e-01,7.121806144714355469e-01,7.274296283721923828e-01
4.110000000000000000e+02,5.933333333333332682e-01,2.878010988235473633e+00,1.037554383277893066e+00,1.017019748687744141e+00,1.017869830131530762e+00,1.013138055801391602e+00,1.013795852661132812e+00
4.230000000000000000e+02,1.248333333333333295e+00,2.355089426040649414e+00,8.816648721694946289e-01,8.964890241622924805e-01,8.997389078140258789e-01,9.018161296844482422e-01,9.001974463462829590e-01
4.240000000000000000e+02,1.054375000000000062e+00,2.783168554306030273e+00,1.037371277809143066e+00,1.006995201110839844e+00,1.013653755187988281e+00,1.016709327697753906e+00,1.014338970184326172e+00
4.300000000000000000e+02,9.252083333333332993e-01,3.193267107009887695e+00,1.005609393119812012e+00,9.942706823348999023e-01,9.974014759063720703e-01,9.992882013320922852e-01,9.973882436752319336e-01
4.310000000000000000e+02,1.063333333333333242e+00,2.626925468444824219e+00,9.727876782417297363e-01,9.773853421211242676e-01,9.743093848228454590e-01,9.762888550758361816e-01,9.743278026580810547e-01
4.320000000000000000e+02,1.252708333333333313e+00,2.488482713699340820e+00,1.123729705810546875e+00,1.144793629646301270e+00,1.135578870773315430e+00,1.135244607925415039e+00,1.133457422256469727e+00
4.330000000000000000e+02,9.310416666666666563e-01,1.391200065612792969e+00,8.330674767494201660e-01,8.587574958801269531e-01,8.262643218040466309e-01,8.222874402999877930e-01,8.216902613639831543e-01
4.340000000000000000e+02,7.750000000000000222e-01,1.657011866569519043e+00,1.056406736373901367e+00,1.059600234031677246e+00,9.765920639038085938e-01,9.671771526336669922e-01,9.665978550910949707e-01
4.350000000000000000e+02,5.427083333333334592e-01,1.090855956077575684e+00,9.946997165679931641e-01,1.004431009292602539e+00,8.653490543365478516e-01,8.518642187118530273e-01,8.506538867950439453e-01
4.360000000000000000e+02,5.543749999999999512e-01,7.895106077194213867e-01,8.220174312591552734e-01,8.132821321487426758e-01,6.568883061408996582e-01,6.429396867752075195e-01,6.411172151565551758e-01
4.370000000000000000e+02,5.839583333333333570e-01,8.057762384414672852e-01,8.744111061096191406e-01,8.584055900573730469e-01,6.518790721893310547e-01,6.342221498489379883e-01,6.308773756027221680e-01
4.380000000000000000e+02,4.735416666666666941e-01,9.008632898330688477e-01,1.095935344696044922e+00,1.049806356430053711e+00,7.348046898841857910e-01,7.096367478370666504e-01,7.013887166976928711e-01
4.390000000000000000e+02,2.489583333333333648e-01,3.168362677097320557e-01,5.026546716690063477e-01,4.664542078971862793e-01,3.088837563991546631e-01,2.965741753578186035e-01,2.920072376728057861e-01
4.400000000000000000e+02,3.783333333333333548e-01,4.071104526519775391e-01,4.185873866081237793e-01,3.877635598182678223e-01,2.441778033971786499e-01,2.335004210472106934e-01,2.290846556425094604e-01
4.410000000000000000e+02,4.458333333333333592e-01,9.827190637588500977e-01,9.141161441802978516e-01,8.388721942901611328e-01,5.124638080596923828e-01,4.858969151973724365e-01,4.730993807315826416e-01
4.420000000000000000e+02,4.072916666666666630e-01,9.827566146850585938e-01,1.194876194000244141e+00,1.005905508995056152e+00,5.413771271705627441e-01,5.122720003128051758e-01,4.904593527317047119e-01
4.430000000000000000e+02,3.577083333333333504e-01,5.901392698287963867e-01,1.023523449897766113e+00,7.449723482131958008e-01,3.727614283561706543e-01,3.541987836360931396e-01,3.295485973358154297e-01
4.440000000000000000e+02,3.474999999999999756e-01,5.117706656455993652e-01,8.685717582702636719e-01,5.829829573631286621e-01,2.725725769996643066e-01,2.604126930236816406e-01,2.343429028987884521e-01
4.450000000000000000e+02,3.766666666666666496e-01,5.417292118072509766e-01,8.759915828704833984e-01,5.385660529136657715e-01,2.331258505582809448e-01,2.247398197650909424e-01,1.944002211093902588e-01
4.460000000000000000e+02,4.189583333333333215e-01,4.816447496414184570e-01,8.265783786773681641e-01,4.874407052993774414e-01,2.015101909637451172e-01,1.968322098255157471e-01,1.626989692449569702e-01
4.470000000000000000e+02,5.637499999999999734e-01,6.261923909187316895e-01,1.026351451873779297e+00,5.411036610603332520e-01,2.095788717269897461e-01,2.075482904911041260e-01,1.628582030534744263e-01
4.490000000000000000e+02,9.872916666666666785e-01,5.294754505157470703e-01,1.135519504547119141e+00,4.872471690177917480e-01,1.717059761285781860e-01,1.798609346151351929e-01,1.198626682162284851e-01
4.500000000000000000e+02,6.312499999999999778e-01,4.364007711410522461e-01,1.155486106872558594e+00,4.155700802803039551e-01,1.384865194559097290e-01,1.530273705720901489e-01,9.055532515048980713e-02
4.510000000000000000e+02,4.141666666666666274e-01,2.743599116802215576e-01,6.817586421966552734e-01,2.045621573925018311e-01,6.522118300199508667e-02,7.597151398658752441e-02,3.972662612795829773e-02
4.520000000000000000e+02,4.760416666666666963e-01,3.766659200191497803e-01,7.206353545188903809e-01,1.980892419815063477e-01,5.869119241833686829e-02,7.222981750965118408e-02,3.339296951889991760e-02
4.550000000000000000e+02,1.051645833333333391e+00,7.116337418556213379e-01,8.655174970626831055e-01,2.829404473304748535e-01,1.119470223784446716e-01,1.414838135242462158e-01,6.605491042137145996e-02
4.560000000000000000e+02,4.072500000000000564e-01,3.899963200092315674e-01,6.963388919830322266e-01,2.060924917459487915e-01,7.880358397960662842e-02,1.013536751270294189e-01,4.334237053990364075e-02
4.570000000000000000e+02,3.973749999999999782e-01,4.141710698604583740e-01,8.302175998687744141e-01,2.171644717454910278e-01,7.918925583362579346e-02,1.082079783082008362e-01,4.049506410956382751e-02
4.580000000000000000e+02,4.125624999999999432e-01,4.123754203319549561e-01,9.190618991851806641e-01,1.972321718931198120e-01,6.792452186346054077e-02,1.004219725728034973e-01,3.122818842530250549e-02
4.650000000000000000e+02,7.079166666666666385e-01,1.162467002868652344e+00,4.796283841133117676e-01,4.960491657257080078e-01,4.795651435852050781e-01,4.786066412925720215e-01,4.580006897449493408e-01
4.660000000000000000e+02,6.256458333333333455e-01,1.506375789642333984e+00,6.239401698112487793e-01,6.097539663314819336e-01,5.819706320762634277e-01,5.798935890197753906e-01,5.474596619606018066e-01
4.680000000000000000e+02,9.507083333333333774e-01,1.283033013343811035e+00,6.608085632324218750e-01,5.861372947692871094e-01,5.366891622543334961e-01,5.258283615112304688e-01,4.858595430850982666e-01
4.690000000000000000e+02,5.654583333333333961e-01,1.302399396896362305e+00,7.233118414878845215e-01,5.963968038558959961e-01,5.398067831993103027e-01,5.255258083343505859e-01,4.855611026287078857e-01
4.700000000000000000e+02,4.064791666666666692e-01,9.477967023849487305e-01,7.724659442901611328e-01,5.729070901870727539e-01,4.979014992713928223e-01,4.795466661453247070e-01,4.371672272682189941e-01
4.740000000000000000e+02,9.697916666666666075e-01,1.469747066497802734e+00,5.992708206176757812e-01,6.002045273780822754e-01,6.025931835174560547e-01,6.013599634170532227e-01,6.012062430381774902e-01
4.750000000000000000e+02,8.364583333333333037e-01,2.269299507141113281e+00,7.786946296691894531e-01,8.173053860664367676e-01,8.125796914100646973e-01,8.071672916412353516e-01,8.057125806808471680e-01
4.790000000000000000e+02,7.427083333333333037e-01,1.526999831199645996e+00,7.077395915985107422e-01,7.222835421562194824e-01,7.251875400543212891e-01,7.234110832214355469e-01,7.259616851806640625e-01
4.800000000000000000e+02,5.697708333333334485e-01,1.539456009864807129e+00,6.818336248397827148e-01,6.940901279449462891e-01,6.899095773696899414e-01,6.841445565223693848e-01,6.845707893371582031e-01
4.810000000000000000e+02,4.346875000000000600e-01,1.387077450752258301e+00,6.257156729698181152e-01,6.278593540191650391e-01,6.130137443542480469e-01,6.045824885368347168e-01,6.064149141311645508e-01
4.820000000000000000e+02,3.869791666666666519e-01,1.305329799652099609e+00,6.496619582176208496e-01,6.051920652389526367e-01,5.795667171478271484e-01,5.667323470115661621e-01,5.697163939476013184e-01
4.830000000000000000e+02,3.378958333333333397e-01,1.323591947555541992e+00,6.375910043716430664e-01,5.805338621139526367e-01,5.446419119834899902e-01,5.287139415740966797e-01,5.322398543357849121e-01
4.840000000000000000e+02,3.916458333333333042e-01,1.265740990638732910e+00,7.904165983200073242e-01,6.830076575279235840e-01,6.334247589111328125e-01,6.035741567611694336e-01,6.085518598556518555e-01
4.850000000000000000e+02,3.083333333333333481e-01,8.350540399551391602e-01,6.534943580627441406e-01,5.426825284957885742e-01,4.896807968616485596e-01,4.647516608238220215e-01,4.690748453140258789e-01
4.860000000000000000e+02,2.207083333333333119e-01,6.037998199462890625e-01,4.569256901741027832e-01,3.684290945529937744e-01,3.193325698375701904e-01,3.007461428642272949e-01,3.029990494251251221e-01
4.870000000000000000e+02,2.731041666666666479e-01,6.770421862602233887e-01,5.112400054931640625e-01,3.810812234878540039e-01,3.251025676727294922e-01,3.034219741821289062e-01,3.054057359695434570e-01
4.880000000000000000e+02,2.950833333333333086e-01,6.613150238990783691e-01,6.673140525817871094e-01,4.852883815765380859e-01,4.007685780525207520e-01,3.705634474754333496e-01,3.730624616146087646e-01
4.890000000000000000e+02,2.985208333333333464e-01,6.203600168228149414e-01,5.902091264724731445e-01,3.725389242172241211e-01,3.024582862854003906e-01,2.782171964645385742e-01,2.783198952674865723e-01
4.900000000000000000e+02,4.657708333333334116e-01,5.294767618179321289e-01,7.288417220115661621e-01,4.299737811088562012e-01,3.354578614234924316e-01,3.048392236232757568e-01,3.021081089973449707e-01
4.910000000000000000e+02,4.646666666666666168e-01,4.390599727630615234e-01,6.871874928474426270e-01,3.709080219268798828e-01,2.841295301914215088e-01,2.566825747489929199e-01,2.529211342334747314e-01
4.920000000000000000e+02,2.501875000000000071e-01,3.501768708229064941e-01,5.478864312171936035e-01,2.781076729297637939e-01,2.072179317474365234e-01,1.874946653842926025e-01,1.812523007392883301e-01
4.930000000000000000e+02,2.944166666666667154e-01,2.286379635334014893e-01,3.877798318862915039e-01,1.770187318325042725e-01,1.289144158363342285e-01,1.153486967086791992e-01,1.103862449526786804e-01
4.940000000000000000e+02,2.068333333333333413e-01,3.083017468452453613e-01,4.654634594917297363e-01,2.094141244888305664e-01,1.533060222864151001e-01,1.372189223766326904e-01,1.296844631433486938e-01
4.960000000000000000e+02,3.342708333333332948e-01,2.789648175239562988e-01,4.929040074348449707e-01,1.966287791728973389e-01,1.347354650497436523e-01,1.187092512845993042e-01,1.080893352627754211e-01
4.970000000000000000e+02,2.229166666666666519e-01,2.244186103343963623e-01,3.799690008163452148e-01,1.323491483926773071e-01,8.930312842130661011e-02,7.989591360092163086e-02,7.054179906845092773e-02
5.010000000000000000e+02,4.436666666666666536e-01,6.828523874282836914e-01,5.474823117256164551e-01,2.002664208412170410e-01,1.330212056636810303e-01,1.235233247280120850e-01,1.018725559115409851e-01
5.020000000000000000e+02,2.693333333333333690e-01,6.911972761154174805e-01,6.548405289649963379e-01,2.102706581354141235e-01,1.376251876354217529e-01,1.267598867416381836e-01,1.023326814174652100e-01
5.030000000000000000e+02,2.470833333333333215e-01,5.734295845031738281e-01,8.022692799568176270e-01,2.300640046596527100e-01,1.478643566370010376e-01,1.378082036972045898e-01,1.065077781677246094e-01
5.040000000000000000e+02,1.773124999999999840e-01,2.766758799552917480e-01,6.554264426231384277e-01,1.749675124883651733e-01,1.107404232025146484e-01,1.038591787219047546e-01,7.684244960546493530e-02
5.050000000000000000e+02,1.555416666666666614e-01,2.614662945270538330e-01,6.162844300270080566e-01,1.434075385332107544e-01,8.848928660154342651e-02,8.581360429525375366e-02,5.897784233093261719e-02
5.060000000000000000e+02,9.610416666666665719e-02,1.874746084213256836e-01,4.984398186206817627e-01,1.051626354455947876e-01,6.513617932796478271e-02,6.280890107154846191e-02,4.160239547491073608e-02
5.070000000000000000e+02,1.551875000000000060e-01,3.164656758308410645e-01,6.369555592536926270e-01,1.180047988891601562e-01,7.002124935388565063e-02,7.031771540641784668e-02,4.327099770307540894e-02
5.120000000000000000e+02,9.552083333333333259e-01,1.119466185569763184e+00,4.974250793457031250e-01,5.075231790542602539e-01,5.077738761901855469e-01,5.063591003417968750e-01,5.039414167404174805e-01
5.210000000000000000e+02,9.268750000000000044e-01,9.180998802185058594e-01,4.099800586700439453e-01,3.904871344566345215e-01,3.893354535102844238e-01,3.906401991844177246e-01,3.891051113605499268e-01
5.220000000000000000e+02,5.274999999999999689e-01,4.442234337329864502e-01,2.192890942096710205e-01,2.253717482089996338e-01,2.222474813461303711e-01,2.217392474412918091e-01,2.216682583093643188e-01
5.230000000000000000e+02,3.810416666666666674e-01,2.421357631683349609e-01,1.526304632425308228e-01,1.503562331199645996e-01,1.494041979312896729e-01,1.489205658435821533e-01,1.489193439483642578e-01
5.240000000000000000e+02,5.733333333333333615e-01,1.041026353836059570e+00,3.700449764728546143e-01,3.460488319396972656e-01,3.501613438129425049e-01,3.495688438415527344e-01,3.491316735744476318e-01
5.250000000000000000e+02,4.458333333333333592e-01,7.052731513977050781e-01,3.273743391036987305e-01,3.326811194419860840e-01,3.300399482250213623e-01,3.279213309288024902e-01,3.282259702682495117e-01
5.260000000000000000e+02,3.772916666666666363e-01,9.118732213973999023e-01,3.476230204105377197e-01,3.384765088558197021e-01,3.346127271652221680e-01,3.314259052276611328e-01,3.321081697940826416e-01
5.310000000000000000e+02,7.181250000000000133e-01,1.839680910110473633e+00,5.092436075210571289e-01,5.123403072357177734e-01,5.130795240402221680e-01,5.127674341201782227e-01,5.123841762542724609e-01
5.320000000000000000e+02,6.972916666666666430e-01,1.891210317611694336e+00,6.600444912910461426e-01,6.714386343955993652e-01,6.714056730270385742e-01,6.698132753372192383e-01,6.697741746902465820e-01
5.330000000000000000e+02,4.238541666666666985e-01,1.330487251281738281e+00,5.246186852455139160e-01,5.472199916839599609e-01,5.396378636360168457e-01,5.349155068397521973e-01,5.356420278549194336e-01
5.340000000000000000e+02,2.710416666666666807e-01,9.896178245544433594e-01,3.878505825996398926e-01,3.939761817455291748e-01,3.797436654567718506e-01,3.750770688056945801e-01,3.764862418174743652e-01
5.370000000000000000e+02,6.615416666666665835e-01,9.841520190238952637e-01,4.284014403820037842e-01,4.147183299064636230e-01,3.803326487541198730e-01,3.701401054859161377e-01,3.732010126113891602e-01
5.380000000000000000e+02,1.440208333333333479e-01,7.369925379753112793e-01,3.491911292076110840e-01,3.435154557228088379e-01,3.048928380012512207e-01,2.956544756889343262e-01,2.983964383602142334e-01
5.520000000000000000e+02,5.227083333333334414e-01,2.306338787078857422e+00,7.229330539703369141e-01,7.325396537780761719e-01,7.232148647308349609e-01,7.208717465400695801e-01,7.210774421691894531e-01
5.530000000000000000e+02,3.514583333333333726e-01,1.656356573104858398e+00,6.574708223342895508e-01,6.864308714866638184e-01,6.558113694190979004e-01,6.504025459289550781e-01,6.513837575912475586e-01
5.540000000000000000e+02,2.320833333333333082e-01,1.041692972183227539e+00,4.914172589778900146e-01,4.676539301872253418e-01,4.384766221046447754e-01,4.335988461971282959e-01,4.345875084400177002e-01
5.550000000000000000e+02,2.191666666666666485e-01,1.121511816978454590e+00,4.855512678623199463e-01,5.011466741561889648e-01,4.549784064292907715e-01,4.464155137538909912e-01,4.478267133235931396e-01
5.560000000000000000e+02,1.400000000000000133e-01,7.176764607429504395e-01,3.169985413551330566e-01,3.198172450065612793e-01,2.817245721817016602e-01,2.754575014114379883e-01,2.765833139419555664e-01
5.570000000000000000e+02,1.181249999999999939e-01,4.211815595626831055e-01,2.123626768589019775e-01,1.994668841361999512e-01,1.752839833498001099e-01,1.711941361427307129e-01,1.720625013113021851e-01
5.580000000000000000e+02,1.645833333333333315e-01,7.278970479965209961e-01,3.110135495662689209e-01,3.026658892631530762e-01,2.558994293212890625e-01,2.498145103454589844e-01,2.511575818061828613e-01
5.600000000000000000e+02,1.889583333333333393e-01,4.353927373886108398e-01,2.106656730175018311e-01,2.002580761909484863e-01,1.690270602703094482e-01,1.642710864543914795e-01,1.653877049684524536e-01
5.650000000000000000e+02,9.205833333333334201e-01,5.753121376037597656e-01,2.856381833553314209e-01,2.774836122989654541e-01,2.205667197704315186e-01,2.108661830425262451e-01,2.125967592000961304e-01
5.660000000000000000e+02,1.434583333333333266e-01,6.077624559402465820e-01,2.636158466339111328e-01,2.637717723846435547e-01,2.041413784027099609e-01,1.941095590591430664e-01,1.963022649288177490e-01
5.680000000000000000e+02,3.023124999999999840e-01,1.390032172203063965e+00,7.760959863662719727e-01,7.347277402877807617e-01,5.085029006004333496e-01,4.809693396091461182e-01,4.838950634002685547e-01
5.690000000000000000e+02,1.847187499999999871e-01,8.479587435722351074e-01,6.114463210105895996e-01,5.454378128051757812e-01,3.595196902751922607e-01,3.384098410606384277e-01,3.392181098461151123e-01
5.700000000000000000e+02,4.901666666666666949e-01,5.639904737472534180e-01,5.543386936187744141e-01,4.756660759449005127e-01,3.030856549739837646e-01,2.834436297416687012e-01,2.835786044597625732e-01
5.720000000000000000e+02,3.182499999999999774e-01,4.367688894271850586e-01,4.849312901496887207e-01,3.907915949821472168e-01,2.344694137573242188e-01,2.168961763381958008e-01,2.151158899068832397e-01
5.730000000000000000e+02,1.241458333333333303e-01,3.785013556480407715e-01,4.632199108600616455e-01,3.797906935214996338e-01,2.199350148439407349e-01,2.010742723941802979e-01,1.994742155075073242e-01
5.740000000000000000e+02,1.312291666666666745e-01,4.675671458244323730e-01,4.943718016147613525e-01,3.789502978324890137e-01,2.087571918964385986e-01,1.911987215280532837e-01,1.871412694454193115e-01
5.750000000000000000e+02,8.160416666666665819e-02,2.517048716545104980e-01,3.200959563255310059e-01,2.329218238592147827e-01,1.261092722415924072e-01,1.148651093244552612e-01,1.119299083948135376e-01
5.760000000000000000e+02,2.137083333333333612e-01,5.516992211341857910e-01,5.316963195800781250e-01,3.653853535652160645e-01,1.912216842174530029e-01,1.737041622400283813e-01,1.664930880069732666e-01
5.770000000000000000e+02,1.453333333333333421e-01,1.977277994155883789e-01,2.953696250915527344e-01,2.110062986612319946e-01,1.087668091058731079e-01,9.917921572923660278e-02,9.442692250013351440e-02
5.780000000000000000e+02,1.451666666666666661e-01,2.532010376453399658e-01,3.208310008049011230e-01,2.233572453260421753e-01,1.088879257440567017e-01,9.894432127475738525e-02,9.377056360244750977e-02
5.810000000000000000e+02,6.039999999999999813e-01,5.982444286346435547e-01,8.120064735412597656e-01,4.577934145927429199e-01,1.991382539272308350e-01,1.840584576129913330e-01,1.635273545980453491e-01
5.820000000000000000e+02,2.550416666666666665e-01,4.876466989517211914e-01,8.243707418441772461e-01,4.110820889472961426e-01,1.751592010259628296e-01,1.617880016565322876e-01,1.389396488666534424e-01
5.830000000000000000e+02,2.159583333333333355e-01,4.001169800758361816e-01,7.925118207931518555e-01,3.629739880561828613e-01,1.465191245079040527e-01,1.389329880475997925e-01,1.139356791973114014e-01
5.840000000000000000e+02,2.227083333333333137e-01,3.860386610031127930e-01,8.409413099288940430e-01,3.435298502445220947e-01,1.350550055503845215e-01,1.302399039268493652e-01,1.013033390045166016e-01
5.880000000000000000e+02,5.997708333333333641e-01,1.413265109062194824e+00,8.217298984527587891e-01,6.427594423294067383e-01,4.464892745018005371e-01,4.355742931365966797e-01,3.835253119468688965e-01
5.890000000000000000e+02,3.911041666666666416e-01,8.350338935852050781e-01,6.976891756057739258e-01,5.262514948844909668e-01,3.463189601898193359e-01,3.379052579402923584e-01,2.933474183082580566e-01
5.910000000000000000e+02,6.589791666666666714e-01,5.135599374771118164e-01,1.020208954811096191e+00,5.822170376777648926e-01,3.556458055973052979e-01,3.437559604644775391e-01,2.898972630500793457e-01
5.920000000000000000e+02,2.132083333333333330e-01,3.567245602607727051e-01,9.298452138900756836e-01,4.760340750217437744e-01,2.840014696121215820e-01,2.739325165748596191e-01,2.238729894161224365e-01
5.940000000000000000e+02,3.040624999999999578e-01,2.490120381116867065e-01,7.715660333633422852e-01,3.078906536102294922e-01,1.737815141677856445e-01,1.696023344993591309e-01,1.290867328643798828e-01
5.950000000000000000e+02,1.646041666666666625e-01,3.225601017475128174e-01,9.295314550399780273e-01,3.031916618347167969e-01,1.666751205921173096e-01,1.640793383121490479e-01,1.192101314663887024e-01
5.960000000000000000e+02,1.602500000000000036e-01,2.074348032474517822e-01,1.036662101745605469e+00,3.042161166667938232e-01,1.643750071525573730e-01,1.658485829830169678e-01,1.128769367933273315e-01
5.970000000000000000e+02,1.466874999999999984e-01,2.076294124126434326e-01,9.257878065109252930e-01,2.330151796340942383e-01,1.226518750190734863e-01,1.270551979541778564e-01,8.016197383403778076e-02
5.980000000000000000e+02,1.164166666666666544e-01,1.206809133291244507e-01,8.167263269424438477e-01,1.705632358789443970e-01,8.723179996013641357e-02,9.416556358337402344e-02,5.408902466297149658e-02
5.990000000000000000e+02,8.427083333333333648e-02,5.550689995288848877e-02,6.844308376312255859e-01,1.299321800470352173e-01,6.538683921098709106e-02,7.291629165410995483e-02,3.830578923225402832e-02
6.000000000000000000e+02,8.035416666666667096e-02,5.128936842083930969e-02,6.007286906242370605e-01,9.764155745506286621e-02,4.801750183105468750e-02,5.567973852157592773e-02,2.701855637133121490e-02
6.010000000000000000e+02,1.022708333333333525e-01,5.485895276069641113e-02,6.619818210601806641e-01,9.877331554889678955e-02,4.773499816656112671e-02,5.710825324058532715e-02,2.580252103507518768e-02
6.020000000000000000e+02,9.585416666666667085e-02,4.930976033210754395e-02,8.341749906539916992e-01,1.182306110858917236e-01,5.594203993678092957e-02,7.060096412897109985e-02,2.827155590057373047e-02
6.030000000000000000e+02,8.933333333333333404e-02,3.448565304279327393e-02,7.633944749832153320e-01,9.174655377864837646e-02,4.197826236486434937e-02,5.732366815209388733e-02,1.937422901391983032e-02
6.040000000000000000e+02,8.533333333333333048e-02,3.119611740112304688e-02,7.261043190956115723e-01,7.871169596910476685e-02,3.506527096033096313e-02,5.214712768793106079e-02,1.493764109909534454e-02
6.050000000000000000e+02,7.393750000000000322e-02,3.418074548244476318e-02,7.307636737823486328e-01,6.331170350313186646e-02,2.719297632575035095e-02,4.510833323001861572e-02,1.034974958747625351e-02
6.060000000000000000e+02,8.887499999999999567e-02,4.083808138966560364e-02,7.929855585098266602e-01,5.607296526432037354e-02,2.313803881406784058e-02,4.387975856661796570e-02,7.697494700551033020e-03
6.070000000000000000e+02,6.341666666666666285e-02,2.251584269106388092e-02,6.220114827156066895e-01,3.728381171822547913e-02,1.474995538592338562e-02,3.138873353600502014e-02,4.337914753705263138e-03
6.080000000000000000e+02,9.899999999999999079e-02,4.511284083127975464e-02,1.043654441833496094e+00,5.329640954732894897e-02,2.004428394138813019e-02,5.084248632192611694e-02,4.837519489228725433e-03
6.090000000000000000e+02,9.666666666666667851e-02,1.952338218688964844e-02,8.142712116241455078e-01,3.696618974208831787e-02,1.334916241466999054e-02,3.951003402471542358e-02,2.712436951696872711e-03
