Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,85.05786,50.712646,30.97286,3.3723552,0.011826519,1.3523595e-07,5.026428,0.0
2013.0,2.0,160.2,155.44968,104.106476,45.749825,5.5933657,0.01206437,8.221611e-07,4.291926,0.6158809661865234
2013.0,3.0,86.2,101.47173,65.961815,32.147728,3.3621922,0.0017193664,9.08268e-07,4.6773577,-19.950797080993652
2013.0,4.0,243.2,129.10374,86.081406,37.499294,5.5230417,0.008255717,7.3779717e-07,7.4008503,106.68712139129639
2014.0,1.0,100.6,156.30212,113.26572,36.957855,6.078561,0.00017981378,1.0315821e-06,9.98979,-65.89807891845703
2014.0,2.0,138.8,142.58516,96.67863,38.91322,6.9933186,0.0021627888,1.2825216e-06,11.958866,-15.54018497467041
2014.0,3.0,128.8,84.92621,56.677174,22.737148,5.511886,0.00082631066,1.0509827e-06,11.278798,32.59416484832764
2014.0,4.0,104.2,160.88994,112.732346,43.547123,4.610473,0.00031238224,1.0770897e-06,10.05285,-66.8836498260498
2015.0,1.0,437.8,241.39862,149.94676,83.918205,7.5336437,0.020669447,2.477975e-06,9.574058,186.9471950531006
2015.0,2.0,409.40002,142.29488,89.339935,47.688354,5.2665863,0.06375447,5.8399537e-06,208.41528,58.58546447753906
2015.0,3.0,107.2,92.19635,56.88559,32.412636,2.8981204,0.0035950518,9.743835e-06,100.5387,-85.49802017211914
2015.0,4.0,205.40001,163.37949,106.985565,52.321056,4.072861,0.007965823,9.460073e-06,45.461815,-3.449270248413086
2016.0,1.0,410.8,225.2711,156.08458,64.74547,4.441057,0.047562543,1.7502001e-05,160.76125,24.720081329345703
2016.0,2.0,37.6,89.84181,72.54002,13.782089,3.5197065,3.5743782e-05,1.824355e-05,78.80669,-131.22704982757568
2016.0,3.0,331.2,111.22606,67.63681,39.988937,3.6003132,0.022235472,3.1160445e-05,66.83808,153.29214000701904
2016.0,4.0,94.4,171.10014,120.144394,47.245872,3.7098837,0.0014447434,3.11747e-05,69.1034,-145.80570125579834
2017.0,1.0,218.2,185.60886,115.66662,63.214684,6.7275534,0.0005923993,2.775447e-05,33.645897,-1.0762453079223633
2017.0,2.0,289.8,134.64742,81.31569,38.642143,14.689584,0.024778605,5.220098e-05,85.56033,69.58905220031738
2017.0,3.0,111.4,103.1766,70.81963,29.6934,2.6635714,0.003465449,5.848892e-05,58.654198,-50.43425369262695
2017.0,4.0,78.6,122.145294,88.868706,30.27715,2.9994383,3.7600763e-05,4.702306e-05,35.814266,-79.35958003997803
2018.0,1.0,168.8,135.92937,71.67546,59.462383,4.791522,8.826227e-05,4.247811e-05,20.933325,11.937226295471191
2018.0,2.0,71.4,119.49847,81.78422,34.366714,3.3475335,0.000113229224,4.54676e-05,14.272238,-62.37082004547119
2018.0,3.0,35.4,62.730583,40.58268,18.464926,3.6829777,6.6906996e-06,4.144577e-05,10.338427,-37.66901779174805
2018.0,4.0,249.0,141.2775,88.962006,43.913307,8.402174,0.0014457077,4.4726254e-05,7.77975,99.94130039215088
2019.0,1.0,336.2,287.45584,187.43864,91.60045,8.416747,15.322892,8.650786e-05,20.784193,36.07207679748535
2019.0,2.0,160.8,142.97557,96.076225,40.693375,6.2059836,0.00428603,7.5476055e-05,14.159046,3.661104202270508
2019.0,3.0,67.399994,86.75194,57.86306,24.044214,4.844669,0.00029546733,7.0885435e-05,20.10122,0.0
2019.0,4.0,141.0,161.51088,115.88486,41.144974,4.4810505,0.0008356939,6.772757e-05,16.450893,0.0
