Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,89.8111,57.588493,28.893963,3.3286328,0.0056971097,2.3295024e-07,8.30616,0.0
2013.0,2.0,160.2,159.72044,103.43157,50.834908,5.453965,0.0042223427,1.2695641e-06,39.97696,-3.933228015899658
2013.0,3.0,86.2,102.49514,65.14597,34.086502,3.2626657,0.00066738523,1.3854736e-06,32.483025,-4.8778804540634155
2013.0,4.0,243.2,140.93848,106.55115,28.669403,5.7179317,0.0028822334,1.0552855e-06,22.809925,7.94486939907074
2014.0,1.0,100.6,167.3729,125.826126,35.499058,6.0477133,7.465075e-05,1.3107197e-06,23.332716,-9.03034508228302
2014.0,2.0,138.8,138.45969,95.15765,36.351276,6.95075,0.0007018287,1.6331351e-06,16.82391,-1.628650426864624
2014.0,3.0,128.8,87.09785,60.819496,20.7402,5.538149,0.00035162212,1.3388037e-06,14.941538,2.6760236024856567
2014.0,4.0,104.2,159.04976,118.08388,36.357006,4.608876,0.000100541845,1.3997071e-06,10.558786,-6.556120038032532
2015.0,1.0,437.8,232.40018,144.08078,80.94995,7.3694496,0.006659211,3.04107e-06,17.541365,18.80043351650238
2015.0,2.0,409.40002,142.06004,90.54538,46.16728,5.3473854,0.020835057,6.8230124e-06,222.5891,4.4686279296875
2015.0,3.0,107.2,90.56154,56.247288,31.445993,2.868259,0.0014745517,1.1194489e-05,104.937836,-8.82570767402649
2015.0,4.0,205.40001,169.93068,112.58374,53.192894,4.1540394,0.002590081,1.0756565e-05,39.677635,-0.4210926294326782
2016.0,1.0,410.8,232.72328,155.67545,72.84984,4.197996,0.016576193,1.9527819e-05,160.43117,1.7628991603851318
2016.0,2.0,37.6,114.88823,90.644196,20.443047,3.8009868,1.4174919e-05,1.908866e-05,59.116573,-13.661146461963654
2016.0,3.0,331.2,110.12046,69.19267,37.08621,3.8415794,0.011715116,3.1623855e-05,64.17238,15.710207641124725
2016.0,4.0,94.4,183.125,136.912,42.17823,4.0347605,0.0004792821,3.1350268e-05,60.556698,-14.92835021018982
2017.0,1.0,218.2,180.20558,125.565796,47.540363,7.099418,0.00026029462,2.7249913e-05,20.01612,1.79559326171875
2017.0,2.0,289.8,136.76349,82.2727,39.66462,14.826171,0.0075484854,5.1961575e-05,88.0621,6.499030113220215
2017.0,3.0,111.4,104.085785,69.970474,31.522764,2.5925474,0.0017819755,5.800544e-05,55.38226,-4.806983232498169
2017.0,4.0,78.6,125.640274,104.29825,18.290718,3.0513134,2.3116301e-05,4.567256e-05,24.235931,-7.1276222467422485
2018.0,1.0,168.8,142.5586,103.69575,34.012947,4.8498874,8.047675e-05,4.1390664e-05,8.637358,1.7603963613510132
2018.0,2.0,71.4,116.20487,86.99579,25.86428,3.3448057,6.1006354e-05,4.408492e-05,3.1533666,-4.795830845832825
2018.0,3.0,35.4,65.130226,51.574238,9.851527,3.7044625,4.0953414e-06,4.013422e-05,1.1599777,-3.0890188217163086
2018.0,4.0,249.0,135.51631,91.5838,35.873253,8.059266,0.00080512435,4.272087e-05,-0.3421093,11.382495999336243
2019.0,1.0,336.2,257.80072,155.08946,94.82905,7.882204,0.009733394,6.949407e-05,22.675518,5.571404695510864
2019.0,2.0,160.8,146.38055,95.57459,44.768314,6.037653,0.0015566036,7.968915e-05,44.777046,-3.03591525554657
2019.0,3.0,41.399998,24.45798,13.931114,8.177973,2.3488908,7.371562e-05,2.4945544e-05,10.943145,0.0
