Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,189.82294,61.05294,126.20793,2.5620775,0.0013804319,0.06515729,-1.042664,0.0
2013.0,2.0,160.2,222.74736,108.76184,108.33365,5.6518703,0.0014332179,0.1275919,0.014784533,-62.389599323272705
2013.0,3.0,86.2,152.44394,70.44957,78.3273,3.6670787,0.0004974665,0.117579445,0.4126129,-66.65699362754822
2013.0,4.0,243.2,219.91556,90.507324,122.93689,6.4713273,0.00038719567,0.09045309,4.311862,18.97215747833252
2014.0,1.0,100.6,204.57535,48.020325,151.17267,5.3823657,5.1212126e-05,0.0833403,3.3204875,-104.96945714950562
2014.0,2.0,138.8,144.75632,67.30997,71.17244,6.2739134,0.00011568128,0.086733036,-0.1586623,-5.274273872375488
2014.0,3.0,128.8,100.01854,44.9457,49.419834,5.653002,6.918034e-05,0.08029872,-0.5790976,29.360559463500977
2014.0,4.0,104.2,173.03394,71.35931,96.75646,4.9181676,4.0312443e-05,0.07746767,-1.6093328,-67.43765664100647
2015.0,1.0,437.8,327.2312,111.08017,210.09416,6.056881,0.00049078465,0.08904662,-4.019884,114.80105495452881
2015.0,2.0,409.40002,176.05972,82.94827,87.87367,5.23777,0.0039233654,0.12714861,-2.1391587,235.40584564208984
2015.0,3.0,107.2,134.67401,66.42883,65.110275,3.1349032,0.0025133193,0.16965231,0.0,-27.406784057617188
2015.0,4.0,205.40001,265.86316,129.24783,132.04895,4.5663834,0.00227588,0.13722755,0.0,-60.46536612510681
2016.0,1.0,410.8,366.34775,133.07878,230.43541,2.83356,0.008595642,0.15893896,0.0,44.44365167617798
2016.0,2.0,37.6,184.19954,83.615425,97.027214,3.5569057,0.00023223355,0.12279451,4.528944,-151.35273432731628
2016.0,3.0,331.2,160.95929,73.26514,83.81846,3.8756924,0.004448063,0.15720779,0.60330105,169.85694217681885
2016.0,4.0,94.4,290.36353,134.7351,151.49028,4.13813,0.0010590019,0.13020737,5.223358,-201.03604865074158
2017.0,1.0,218.2,245.54367,56.51766,183.2226,5.803401,0.0003211345,0.092443906,12.207124,-27.45703673362732
2017.0,2.0,289.8,181.90091,82.44733,85.69242,13.761164,0.0017828023,0.13134378,0.045829866,108.00422716140747
2017.0,3.0,111.4,154.36266,72.45204,79.28185,2.6287658,0.00088813604,0.12975046,0.45243096,-43.29960107803345
2017.0,4.0,78.6,190.70105,87.196785,100.14361,3.3606675,8.337291e-05,0.09229298,7.7708244,-112.19338822364807
2018.0,1.0,168.8,181.46515,29.811382,147.23424,4.4195256,7.392289e-05,0.07662493,6.0663404,-12.741796493530273
2018.0,2.0,71.4,116.67509,48.876663,64.58315,3.2152727,2.8967595e-05,0.077258326,1.591973,-45.35244870185852
2018.0,3.0,35.4,70.530396,29.954567,36.348465,4.2273602,7.701301e-06,0.07184623,0.17031379,-35.17693376541138
2018.0,4.0,249.0,152.99261,61.655437,82.13518,9.202,8.389471e-05,0.07293426,-1.7435546,97.75090289115906
2019.0,1.0,336.2,317.29108,103.01302,206.9154,7.362648,0.0004979885,0.09198445,-0.99528444,19.90366530418396
2019.0,2.0,160.8,167.10652,75.868515,85.11744,6.1205645,0.00025554825,0.09380817,-0.75823337,-5.548504590988159
2019.0,3.0,41.399998,28.407383,12.3898735,13.358388,2.6591222,3.926154e-05,0.0289828,-0.22391774,0.0
