Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,140.40388,93.98547,43.384064,3.0343473,0.1460827,1.2383521,0.0,0.0
2013.0,2.0,160.2,180.58911,115.08629,60.185204,5.317616,0.09884575,23.87088,0.0,-43.11448860168457
2013.0,3.0,86.2,126.40479,75.54856,47.63977,3.2164574,0.05023921,2.7290406,0.0,-41.93715238571167
2013.0,4.0,243.2,242.69415,153.50954,83.705956,5.478666,0.08590642,1.9032859,0.0,-0.09505224227905273
2014.0,1.0,100.6,242.91335,168.41844,68.80528,5.6896286,0.023131749,1.6345673,0.0,-142.66010665893555
2014.0,2.0,138.8,159.56046,107.437775,45.56632,6.556362,0.0355671,1.581285,0.0,-20.598325490951538
2014.0,3.0,128.8,108.85075,71.53233,31.993546,5.324877,0.025960127,1.376571,0.0,19.923266172409058
2014.0,4.0,104.2,181.20041,133.16344,43.624146,4.412822,0.018576942,1.3104082,0.0,-77.17136812210083
2015.0,1.0,437.8,241.6447,151.91217,83.00478,6.7277527,0.12852265,1.7292256,0.0,195.85631465911865
2015.0,2.0,409.40002,153.44296,98.0182,50.443962,4.980799,0.24283208,119.373,0.0,137.71280574798584
2015.0,3.0,107.2,97.51831,60.98097,33.79301,2.74433,0.07591162,28.635775,0.0,-17.791303157806396
2015.0,4.0,205.40001,212.22125,132.26006,76.24173,3.7194624,0.122960106,15.330645,0.0,-21.257922649383545
2016.0,1.0,410.8,264.5687,173.80286,86.909134,3.8567188,0.2864424,176.05646,0.0,-29.01461410522461
2016.0,2.0,37.6,181.0783,121.30615,56.200157,3.5719738,0.013823211,1.9878225,0.0,-144.11595010757446
2016.0,3.0,331.2,115.95245,73.44536,38.793186,3.7139146,0.18159612,2.8280106,0.0,213.57749700546265
2016.0,4.0,94.4,266.20483,175.11781,87.342125,3.7448936,0.05379568,13.191436,0.0,-183.7917046546936
2017.0,1.0,218.2,264.5586,170.78249,87.22667,6.549462,0.062940754,1.5908114,0.0,-46.44005107879639
2017.0,2.0,289.8,145.89273,88.76709,42.75743,14.368212,0.13214204,2.4935553,0.0,142.4402575492859
2017.0,3.0,111.4,126.50841,80.72936,43.259995,2.5190506,0.06590099,2.6330166,0.0,-16.799721717834473
2017.0,4.0,78.6,237.05164,155.37405,78.84198,2.8356006,0.022628881,1.7017618,0.0,-158.59644484519958
2018.0,1.0,168.8,194.61404,139.5096,50.611034,4.4934154,0.03278436,1.2517214,0.0,-25.8468120098114
2018.0,2.0,71.4,144.40361,103.9622,37.449177,2.992232,0.012464136,1.1907119,0.0,-73.01608109474182
2018.0,3.0,35.4,88.825775,65.12219,20.15961,3.543973,0.0044282516,1.0402348,0.0,-53.4302579164505
2018.0,4.0,249.0,160.70575,106.52862,46.37555,7.8015738,0.031700343,1.0137342,0.0,88.26270854473114
2019.0,1.0,336.2,268.50955,166.83128,94.11485,7.5634146,0.079030275,1.4171634,0.0,67.61130285263062
2019.0,2.0,160.8,163.38531,106.24131,51.29022,5.8537784,0.04445499,1.5328581,0.0,-2.62972092628479
2019.0,3.0,41.399998,28.654938,16.160034,10.1893835,2.3055198,0.009764312,0.46639863,0.0,0.0
