Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,92.81123,59.38229,30.061472,3.3674655,0.012109817,2.2935141e-07,3.1179938,0.0
2013.0,2.0,160.2,157.84183,105.61715,46.730217,5.494454,0.010871976,1.2498361e-06,3.338797,-0.08226418495178223
2013.0,3.0,86.2,103.62144,67.33716,33.020287,3.26399,0.0017160974,1.3560585e-06,2.4816735,-1.9904834628105164
2013.0,4.0,243.2,139.14859,105.29296,28.116297,5.7393384,0.00715492,1.0503747e-06,3.8206213,10.022365272045135
2014.0,1.0,100.6,162.63731,128.02907,28.565567,6.0426774,0.00014713715,1.3483306e-06,5.328064,-6.756328821182251
2014.0,2.0,138.8,143.92938,99.80355,37.15732,6.968508,0.0019349682,1.6306667e-06,6.391053,-1.132460117340088
2014.0,3.0,128.8,88.27716,62.384613,20.33959,5.552962,0.00078474963,1.3194692e-06,6.756982,3.3765053749084473
2014.0,4.0,104.2,163.82336,123.09566,36.11608,4.611619,0.00026853767,1.3365122e-06,6.5118446,-6.628801703453064
2015.0,1.0,437.8,241.28244,150.06642,83.77116,7.4448705,0.018638253,2.847e-06,5.944874,19.07065522670746
2015.0,2.0,409.40002,145.18037,93.1886,46.58127,5.4105034,0.054801404,6.379478e-06,149.1608,11.496057748794556
2015.0,3.0,107.2,93.61609,58.340553,32.3932,2.8823402,0.0036087385,1.0474542e-05,135.46214,-12.18383502960205
2015.0,4.0,205.40001,169.67964,115.50391,49.97675,4.1989784,0.007320097,1.0029282e-05,43.369118,-0.7656104564666748
2016.0,1.0,410.8,229.28302,158.7964,66.21809,4.268531,0.042474765,1.8244062e-05,156.53645,2.493808388710022
2016.0,2.0,37.6,99.3075,87.56315,7.900178,3.8441782,2.838982e-05,1.8569464e-05,73.490944,-13.540513515472412
2016.0,3.0,331.2,113.15983,71.15883,38.130272,3.8707333,0.022754896,3.1193078e-05,54.498383,16.37256681919098
2016.0,4.0,94.4,183.28647,140.44235,38.79599,4.0481205,0.0013454772,3.0681847e-05,65.63401,-15.452317953109741
2017.0,1.0,218.2,188.5361,131.13504,50.302574,7.098473,0.00043679203,2.6410675e-05,30.775944,-0.11348581314086914
2017.0,2.0,289.8,137.6831,84.00584,38.811058,14.86621,0.021688113,4.938364e-05,74.25717,7.786177396774292
2017.0,3.0,111.4,105.51106,72.335655,30.569134,2.6062784,0.003623146,5.4871918e-05,53.050972,-4.7165650725364685
2017.0,4.0,78.6,130.1851,105.23964,21.912607,3.032862,3.3515236e-05,4.3159875e-05,32.65117,-8.4236319065094
2018.0,1.0,168.8,147.66441,97.94687,44.892166,4.8253803,5.3645115e-05,3.7958147e-05,19.002537,0.2133006453514099
2018.0,2.0,71.4,117.63226,87.92758,26.36123,3.3434558,7.616337e-05,4.007317e-05,13.05233,-5.928467631340027
2018.0,3.0,35.4,66.68048,49.975605,13.011919,3.692956,4.240597e-06,3.6374906e-05,9.576721,-4.0857193768024445
2018.0,4.0,249.0,139.17827,92.33907,38.785053,8.054146,0.0012281433,3.8767477e-05,7.3284845,10.24919930100441
2019.0,1.0,336.2,263.93475,162.06134,93.970985,7.9024553,0.016635446,6.141896e-05,19.23773,5.301087975502014
2019.0,2.0,160.8,146.67369,98.420044,42.19292,6.0607367,0.004164589,6.9986985e-05,12.498762,0.16233837604522705
2019.0,3.0,41.399998,25.94956,14.6431,8.955336,2.3511243,0.00017795923,2.1824408e-05,5.5889325,0.0
