Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,170.75449,82.70027,85.462494,2.5917304,0.08158545,0.87973917,0.0,0.0
2013.0,2.0,160.2,230.28543,106.45889,118.84768,4.9788623,0.052228138,1.7660481,0.0,-70.11805248260498
2013.0,3.0,86.2,139.93306,66.93108,69.9417,3.0602846,0.022634229,1.5631788,0.0,-53.75564831495285
2013.0,4.0,243.2,192.76791,110.99582,76.68829,5.0837965,0.04873579,1.2951535,0.0,50.38329428434372
2014.0,1.0,100.6,168.7561,121.05337,42.219566,5.4831667,0.016310552,1.2851954,0.0,-68.3700532913208
2014.0,2.0,138.8,170.11067,97.46461,66.42492,6.2211485,0.024728885,1.2925707,0.0,-31.13772761821747
2014.0,3.0,128.8,113.27775,62.99581,45.09421,5.1877275,0.017597409,1.1411299,0.0,15.504647135734558
2014.0,4.0,104.2,183.71893,112.011765,67.3909,4.3162794,0.011452034,1.0508196,0.0,-79.6829605102539
2015.0,1.0,437.8,331.21152,137.75919,187.44025,6.012084,0.06753925,1.2056557,0.0,106.67347145080566
2015.0,2.0,409.40002,180.48616,86.19222,89.78586,4.508075,0.13740717,1.8305817,0.0,228.05420970916748
2015.0,3.0,107.2,155.06456,57.75612,94.73934,2.5691016,0.055167567,2.428708,0.0,-49.368730545043945
2015.0,4.0,205.40001,276.57782,120.75957,152.5023,3.3159528,0.06534063,1.7547659,0.0,-71.3054449558258
2016.0,1.0,410.8,339.15198,163.00255,172.94307,3.2063594,0.1909834,2.2307239,0.0,70.47996282577515
2016.0,2.0,37.6,204.64114,110.602875,90.60149,3.4367874,0.009512633,1.5873954,0.0,-167.27871441841125
2016.0,3.0,331.2,174.02786,69.77528,100.73575,3.5168252,0.11964295,2.0277157,0.0,156.78051233291626
2016.0,4.0,94.4,261.658,151.0452,107.01604,3.596749,0.029459296,1.6154845,0.0,-167.35152685642242
2017.0,1.0,218.2,227.03024,131.6389,89.04608,6.345265,0.038532007,1.2155219,0.0,-8.902199625968933
2017.0,2.0,289.8,198.75201,84.44275,100.876236,13.433022,0.08624865,1.78649,0.0,90.88414859771729
2017.0,3.0,111.4,158.27487,74.50416,81.39412,2.3765922,0.035824087,1.6744499,0.0,-46.91070520877838
2017.0,4.0,78.6,162.02795,117.71253,41.554737,2.760678,0.013217663,1.2161491,0.0,-83.44102478027344
2018.0,1.0,168.8,169.39703,100.85155,64.28704,4.2584543,0.02151177,1.0232053,0.0,-0.618611216545105
2018.0,2.0,71.4,143.85654,92.11941,48.967064,2.7700682,0.008323593,0.9916276,0.0,-72.46490037441254
2018.0,3.0,35.4,83.19554,56.743412,22.948187,3.5039463,0.0029244798,0.8789763,0.0,-47.79845321178436
2018.0,4.0,249.0,185.58797,93.345566,84.779594,7.462821,0.020015158,0.8426597,0.0,63.39200234413147
2019.0,1.0,336.2,287.53256,145.82037,134.36353,7.3486648,0.046214227,1.0762687,0.0,48.62123465538025
2019.0,2.0,160.8,160.35963,90.197914,64.48706,5.6746683,0.026260234,1.1502097,0.0,0.41405344009399414
2019.0,3.0,41.399998,34.377792,13.738697,18.360825,2.2782683,0.005591674,0.35548875,0.0,0.0
