Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,96.85223,68.69593,24.832287,3.3240113,0.0028506522,2.1644956e-07,0.9685082,0.0
2013.0,2.0,160.2,164.7139,109.50395,49.771725,5.438225,0.0018684634,1.1926074e-06,11.677229,-16.02362632751465
2013.0,3.0,86.2,112.25505,71.292145,37.70367,3.2592356,0.0005162647,1.2560414e-06,10.922408,-36.977989196777344
2013.0,4.0,243.2,186.1994,142.61894,37.882126,5.6983194,0.0015859919,7.0424255e-07,4.0948777,52.904144287109375
2014.0,1.0,100.6,203.45705,162.57983,34.843853,6.033355,0.00011512261,6.881941e-07,4.8176384,-107.87253761291504
2014.0,2.0,138.8,142.51422,102.67728,32.883297,6.953647,0.00040361023,7.237985e-07,3.3101904,-6.827051162719727
2014.0,3.0,128.8,98.83714,70.63308,22.676456,5.527608,0.00030565663,5.2363794e-07,2.0717664,27.89078140258789
2014.0,4.0,104.2,178.37813,143.68065,30.082506,4.6149597,9.426752e-05,5.0297183e-07,2.1409757,-76.47174263000488
2015.0,1.0,437.8,224.67099,146.32767,70.95081,7.3925037,0.003006211,1.3356623e-06,9.201309,204.07720375061035
2015.0,2.0,409.40002,145.67294,94.38849,45.959576,5.3248816,0.010443056,4.047932e-06,153.56177,110.11110877990723
2015.0,3.0,107.2,94.01886,58.685425,32.468735,2.8646975,0.0013451044,7.239851e-06,95.11586,-81.89230918884277
2015.0,4.0,205.40001,196.02296,126.45085,65.487076,4.085038,0.001957181,6.559103e-06,24.040854,-14.66575813293457
2016.0,1.0,410.8,249.64462,167.5303,77.95549,4.1588254,0.009313303,1.1075114e-05,163.63466,-2.4885997772216797
2016.0,2.0,37.6,160.52045,114.32596,42.47371,3.7207747,8.520478e-05,9.795385e-06,12.746779,-135.87395858764648
2016.0,3.0,331.2,110.77972,70.651024,36.316776,3.8119102,0.007970587,1.5088382e-05,53.415466,167.20350074768066
2016.0,4.0,94.4,231.36188,165.84778,61.541176,3.9729328,0.0005330783,1.4269483e-05,29.323357,-166.28783321380615
2017.0,1.0,218.2,219.18912,160.216,51.9216,7.0515103,0.00057918485,1.030153e-05,4.283273,-5.294489860534668
2017.0,2.0,289.8,140.0503,85.38316,39.855988,14.811142,0.0033220148,1.8506282e-05,44.639072,105.13092994689941
2017.0,3.0,111.4,116.35742,76.7528,37.020355,2.5842764,0.0016353357,2.0229201e-05,35.62339,-40.582481384277344
2017.0,4.0,78.6,182.55682,145.08731,34.44342,3.0260885,0.00010890704,1.3994579e-05,6.238397,-110.19531059265137
2018.0,1.0,168.8,187.00969,148.01627,34.15493,4.8385077,0.00017998592,1.0885799e-05,1.4239315,-19.633813858032227
2018.0,2.0,71.4,128.65479,104.166214,21.132969,3.3556008,4.8156056e-05,1.0607444e-05,0.3426103,-57.59743309020996
2018.0,3.0,35.4,79.65624,66.3322,9.624602,3.6994386,6.527467e-06,9.269477e-06,-0.41660953,-43.83964824676514
2018.0,4.0,249.0,145.17682,109.58,27.522581,8.074234,0.0004221201,9.321702e-06,-0.75327104,104.57603168487549
2019.0,1.0,336.2,244.16505,161.77388,74.44853,7.942659,0.004653396,1.5422294e-05,7.0193005,85.01100158691406
2019.0,2.0,160.8,153.35,103.82292,43.490715,6.0363793,0.0009449973,1.7637838e-05,11.087984,-3.638925552368164
2019.0,3.0,41.399998,25.97713,15.2109375,8.419076,2.3471184,0.000101876285,5.4524053e-06,2.3220034,0.0
