Year,Season,Rainf,Evap,TVeg,ESoil,ECanop,Qs,Qsb,Qrecharge,soil_storage_chg
2013.0,1.0,366.0,155.09792,96.99748,54.768436,3.3319993,0.045047082,1.3540831e-26,22.166134,0.0
2013.0,2.0,160.2,159.34627,106.190216,47.66809,5.4879622,0.011537375,5.268883e-24,197.84308,-19.683204650878906
2013.0,3.0,86.2,105.5115,68.00403,34.245598,3.2618692,0.0019675822,5.994804e-24,33.97294,-5.328639388084412
2013.0,4.0,243.2,142.26328,108.00508,28.518003,5.7401896,0.007713906,5.551411e-23,24.662453,7.626656413078308
2014.0,1.0,100.6,164.69257,129.56699,29.08442,6.04116,0.00017060555,1.4113643e-23,20.60473,-8.489522218704224
2014.0,2.0,138.8,145.19504,100.39193,37.836296,6.9668193,0.00210702,2.7113247e-23,17.249495,-2.3448888063430786
2014.0,3.0,128.8,89.54572,63.054893,20.940144,5.5506835,0.0008959127,3.2296616e-24,13.127155,2.6126219034194946
2014.0,4.0,104.2,165.78574,124.34874,36.826355,4.6106462,0.00029944006,4.3029223e-24,10.320507,-7.205908894538879
2015.0,1.0,437.8,241.5268,150.19913,83.88398,7.443676,0.019076874,7.012442e-20,8.7278385,18.76788103580475
2015.0,2.0,409.40002,145.21988,93.20868,46.6016,5.4096093,0.054855444,1.0185676e-14,147.8309,11.625086307525635
2015.0,3.0,107.2,93.645744,58.3519,32.411552,2.8822966,0.0036392682,6.340971e-14,160.60025,-14.700613260269165
2015.0,4.0,205.40001,169.78499,115.554,50.03218,4.198813,0.00734482,9.8790896e-14,40.89614,-0.528846263885498
2016.0,1.0,410.8,229.31616,158.81223,66.23563,4.2683105,0.042501204,4.417619e-11,157.9973,2.3444032669067383
2016.0,2.0,37.6,99.33677,87.58613,7.9065685,3.8440747,2.8486018e-05,1.4271712e-11,68.67649,-13.061993062496185
2016.0,3.0,331.2,113.16106,71.16036,38.130093,3.8706017,0.022820672,6.7546163e-10,55.131077,16.309167563915253
2016.0,4.0,94.4,183.35994,140.4949,38.8168,4.048237,0.0013474107,6.442728e-10,62.470177,-15.143280804157257
2017.0,1.0,218.2,188.71184,131.28673,50.32676,7.0983524,0.00044404305,2.2353835e-10,27.072145,0.23932033777236938
2017.0,2.0,289.8,137.68443,84.009415,38.809307,14.865713,0.02175436,8.561686e-09,78.98957,7.312796592712402
2017.0,3.0,111.4,105.57596,72.36157,30.6082,2.6061828,0.0036299387,1.3281847e-08,48.37774,-4.255734145641327
2017.0,4.0,78.6,130.4016,105.450714,21.917994,3.0328968,3.456163e-05,4.011781e-09,29.109585,-8.091119766235352
2018.0,1.0,168.8,148.01836,98.35622,44.836334,4.8258047,5.669443e-05,2.1021593e-09,16.52356,0.42580264806747437
2018.0,2.0,71.4,117.99897,88.23728,26.41868,3.3430135,8.064907e-05,2.549476e-09,11.345825,-5.7944865226745605
2018.0,3.0,35.4,67.03246,50.34274,12.996071,3.6936507,4.744014e-06,1.4472533e-09,8.484913,-4.0117369294166565
2018.0,4.0,249.0,139.89594,92.84993,38.9922,8.053806,0.0013067796,2.5240745e-09,6.6179976,10.248473227024078
2019.0,1.0,336.2,264.33356,162.22673,94.20622,7.900608,0.016940122,2.4988491e-08,13.93231,5.79171895980835
2019.0,2.0,160.8,146.98164,98.54628,42.37518,6.060181,0.0042243055,3.7865437e-08,14.077305,-0.026317238807678223
2019.0,3.0,41.399998,26.002335,14.668606,8.982767,2.350961,0.0001842286,9.739835e-09,6.280543,0.0
